Open,Close,Buy,Sell,DirVela,Avg,Rsi,RsiOver,MacdDif,Atr
8537.86,8541.23,18.764597000000002,9.661634999999999,1.0,8539.2925,29.737238107571486,-1.0,-1.0,11.898900952686166
8541.92,8545.55,7.562226,10.085544999999998,1.0,8543.89,33.941700041213856,-1.0,-1.0,11.482550884637133
8545.25,8544.35,7.698823999999998,10.040266000000003,-1.0,8545.7675,33.344808238620956,-1.0,-1.0,11.06308296430595
8545.18,8557.99,16.657002999999996,5.826166000000003,1.0,8551.345,45.15186600448044,0.0,-1.0,11.273577038284113
8557.95,8566.63,24.178498999999977,5.670947000000002,1.0,8562.657500000001,51.06492266274434,0.0,1.0,11.196178678406712
8568.12,8557.37,6.508821000000004,12.438527999999996,-1.0,8562.542500000001,45.413971035723,0.0,1.0,11.222165915663469
8557.38,8554.51,8.426964000000003,7.495839999999998,-1.0,8556.0775,43.8017302365903,0.0,1.0,10.832011207401807
8554.55,8548.67,9.217664000000001,6.896774,-1.0,8550.575,40.629847534599364,0.0,1.0,10.774010406873007
8548.6,8542.05,6.602508999999998,14.362509000000003,-1.0,8544.015,37.329861816299946,0.0,1.0,10.90229537781063
8540.56,8542.03,6.321341000000003,6.590693,1.0,8540.97,37.31999981194053,0.0,-1.0,10.507131422252785
8540.84,8539.63,16.73848299999999,13.392718999999987,-1.0,8540.872499999998,36.0879261803982,0.0,-1.0,10.476622034949008
8538.27,8547.25,9.811457000000004,6.169091,1.0,8542.84,42.5706476399631,0.0,1.0,10.43114903245266
8546.65,8538.87,8.593796,15.48864700000001,-1.0,8541.490000000002,38.005126433307325,0.0,-1.0,10.736066958705964
8539.39,8522.24,17.55959899999999,27.528708999999957,-1.0,8530.529999999999,30.918607561000744,-1.0,-1.0,11.432776461655521
8522.55,8532.2,23.360961999999994,9.953570999999993,1.0,8528.565,38.33482580351573,0.0,-1.0,11.722578142965826
8531.83,8536.69,14.272702999999995,25.90804299999999,1.0,8532.8225,41.38952429898439,0.0,-1.0,11.79739398989687
8537.67,8549.99,15.877986999999996,7.631257,1.0,8543.47,49.387437678041785,0.0,1.0,12.087580133475708
8551.04,8552.21,14.537249999999993,9.229322,1.0,8551.4375,50.599210904993264,0.0,1.0,11.625610123941655
8552.21,8540.89,6.603582,17.641606000000003,-1.0,8546.4525,44.719713815011666,0.0,1.0,11.855923686517277
8540.44,8544.51,9.651254000000003,18.329267999999995,1.0,8542.955,46.846741564549355,0.0,1.0,11.694071994623197
8544.17,8543.16,10.310073,4.539813999999999,-1.0,8544.26,46.13383548710541,0.0,1.0,11.445209709292907
8543.22,8530.64,6.895364999999999,10.332306999999995,-1.0,8536.7675,40.04716307740616,0.0,1.0,11.821266158629067
8530.53,8532.52,7.683169000000002,14.488406999999999,1.0,8530.210000000001,41.29955416725644,0.0,1.0,11.881890004441283
8532.52,8525.9,8.148430000000005,23.979112000000015,-1.0,8527.835,38.268093868657424,0.0,-1.0,11.898897861266963
8525.8,8517.49,20.883573000000002,48.05906399999998,-1.0,8520.787499999999,34.77583245069739,-1.0,-1.0,11.894690871176477
8518.39,8520.0,13.519694000000003,11.886084999999994,1.0,8520.9,36.634431289464445,0.0,-1.0,11.97864152323528
8520.02,8521.07,13.825863999999992,37.439682999999995,1.0,8519.665,37.45267113363428,0.0,-1.0,11.662309985861281
8521.14,8537.74,25.00632100000001,15.639876000000008,1.0,8529.46,48.5906397859729,0.0,1.0,12.646430701156941
8537.9,8536.83,8.333375999999998,13.343587000000001,-1.0,8538.747500000001,48.08723481024753,0.0,1.0,12.48597136535999
8536.27,8543.9,9.034697000000001,10.849192,1.0,8540.150000000001,52.22817909116313,0.0,1.0,12.240544839262796
8543.32,8546.99,10.444503999999986,9.999177000000001,1.0,8544.085,53.95685643562369,0.0,1.0,12.196934493601109
8546.63,8546.57,19.938301999999997,5.455129999999998,-1.0,8546.7125,53.6725609542535,0.0,1.0,11.779296315486771
8546.75,8550.72,13.149031999999993,10.454977000000003,1.0,8548.5975,56.1320996277323,0.0,1.0,11.432203721523436
8551.75,8563.4,36.782097000000036,10.955997999999996,1.0,8558.82,62.65580456300599,0.0,1.0,11.957760598557408
8565.0,8563.48,15.765713999999994,14.401566999999998,-1.0,8564.59,62.69349987881399,0.0,1.0,11.747920555803338
8563.48,8551.3,8.194511000000006,24.217437999999987,-1.0,8557.994999999999,53.79093131406317,0.0,1.0,11.967354801817365
8551.31,8558.57,18.194312999999998,9.508746000000004,1.0,8553.77,57.65599415123972,0.0,1.0,12.198258030259032
8556.49,8545.09,5.474433999999998,7.895037000000002,-1.0,8550.08,49.40444431733791,0.0,1.0,12.492668170954795
8544.91,8543.08,3.6225849999999995,2.4794690000000004,-1.0,8544.21,48.29455398116039,0.0,1.0,11.89819187302946
8543.01,8555.66,10.238135,5.4644439999999985,1.0,8550.375,55.09419254175416,0.0,1.0,12.249035310670177
8557.12,8566.03,16.388675,5.405867000000002,1.0,8560.935,59.78860725556145,0.0,1.0,12.600532788479455
8567.0,8562.54,5.985214999999998,20.581887,-1.0,8564.385,57.60598826780788,0.0,1.0,12.351923303587993
8563.06,8551.81,11.050222000000002,6.535996999999998,-1.0,8558.217499999999,51.39399663240193,0.0,1.0,12.513928781903063
8552.06,8556.21,16.765851999999995,9.681774,1.0,8552.682499999999,53.603458336929144,0.0,1.0,12.74293386890994
8556.25,8544.75,23.455604000000005,26.51011699999999,-1.0,8548.7425,47.54183271471779,0.0,1.0,13.15629573541642
8545.2,8549.68,5.945733999999999,7.800443000000001,1.0,8548.54,50.15327204470149,0.0,-1.0,12.882988897172384
8549.63,8561.14,4.326776000000001,8.329953000000001,1.0,8555.932499999999,55.67684252021419,0.0,1.0,12.941346833088692
8561.64,8574.35,16.659490999999985,10.979568,1.0,8568.039999999999,61.03657651551727,0.0,1.0,12.988393487868096
8574.87,8582.93,21.11498,10.717414,1.0,8578.4775,64.07519463100945,0.0,1.0,13.194222524448874
8583.89,8581.79,12.537021999999993,16.045112000000007,-1.0,8581.6625,63.36807680217592,0.0,1.0,12.951063772702458
8583.22,8582.43,12.161262000000002,15.250378999999992,-1.0,8583.595,63.61086823214356,0.0,1.0,12.916702074652365
8582.24,8598.0,16.43317499999999,13.272642000000006,1.0,8589.7875,68.99482054218026,1.0,1.0,13.240509069320106
8598.02,8591.1,81.50863100000004,36.564546000000014,-1.0,8596.994999999999,64.44431855816049,0.0,1.0,13.700472707225833
8592.41,8588.94,7.630367000000002,14.985674999999999,-1.0,8591.09,63.04258277572426,0.0,1.0,13.231153228138215
8588.9,8591.82,7.728156000000005,14.767394999999999,1.0,8590.3225,64.1618918378411,0.0,1.0,12.89964228327121
8592.27,8596.07,4.9193760000000015,13.826525000000004,1.0,8593.087500000001,65.80762275908386,1.0,1.0,12.560382120180382
8596.08,8605.51,26.725662000000007,18.780544000000013,1.0,8601.8075,69.19176296622852,1.0,1.0,12.688926254453254
8604.7,8614.59,18.980984999999983,18.797273999999994,1.0,8609.34,72.05658153893097,1.0,1.0,12.576145807706634
8613.74,8627.59,40.98886299999997,23.904511999999997,1.0,8620.6225,75.56057613222119,1.0,1.0,12.679278250013335
8626.49,8611.54,31.690470999999985,33.43468700000005,-1.0,8619.8875,64.7629798823178,0.0,1.0,13.093615517869495
8611.54,8617.16,16.413961999999998,25.250490999999986,1.0,8614.157500000001,66.56468300247352,1.0,1.0,13.439071552307409
8617.52,8609.0,10.109336999999996,14.587005,-1.0,8613.892500000002,61.63677606664651,0.0,1.0,13.278423584285488
8609.39,8614.75,12.172940000000002,14.103537999999997,1.0,8613.3325,63.677377537604954,0.0,1.0,13.172107613979312
8614.75,8606.96,8.421992000000001,14.636074000000002,-1.0,8609.5875,59.09150042897369,0.0,1.0,13.156957070123584
8606.24,8612.14,14.534803000000002,6.089884000000001,1.0,8609.8225,61.097767537555335,0.0,-1.0,12.836460136543334
8611.94,8616.08,19.554619999999993,6.431991,1.0,8613.6025,62.60020222479151,0.0,-1.0,12.375998698218767
8615.62,8621.7,9.490871000000004,7.007899999999999,1.0,8619.005000000001,64.69472666506138,0.0,-1.0,12.024855934060222
8623.67,8629.75,15.883110000000002,18.784464000000003,1.0,8627.7875,67.50219255078221,1.0,1.0,12.115937653055868
8629.21,8638.3,48.64145399999998,35.158343999999985,1.0,8635.98,70.21161534691866,1.0,1.0,12.695513534980417
8639.03,8640.59,13.814015,17.161037999999994,1.0,8638.6,70.91114070312194,1.0,1.0,12.698691139624657
8641.24,8634.88,15.878157,16.58287900000001,-1.0,8637.8,66.70485049969149,1.0,1.0,12.865927486794257
8634.91,8639.28,13.601537000000018,18.793196000000002,1.0,8639.2,68.26691275413404,1.0,1.0,13.046218380594626
8640.23,8662.57,61.63581000000002,20.83207900000001,1.0,8651.36,74.96275731598841,1.0,1.0,14.034345639123654
8662.92,8663.1,57.15805000000002,63.18623600000002,1.0,8663.9,75.09156168706564,1.0,1.0,14.490463807757683
8662.62,8657.21,16.662543999999986,30.491638000000016,-1.0,8660.0525,70.73633499389858,1.0,1.0,14.205430678632135
8657.21,8646.18,16.797428,28.878046999999984,-1.0,8651.342499999999,63.328920988479474,0.0,1.0,14.390757058729788
8646.17,8656.16,11.167646000000003,9.920035999999998,1.0,8651.0325,66.72431927332522,1.0,1.0,14.197131554534824
8656.96,8636.1,12.277357000000002,23.737742999999995,-1.0,8646.785,55.58390883957978,0.0,-1.0,14.761622157782364
8636.09,8632.68,11.870896,12.510039,-1.0,8635.095000000001,53.93068065044937,0.0,-1.0,14.819363432226462
8631.22,8633.7,7.621019999999987,10.652824999999996,1.0,8632.2775,54.3666190375923,0.0,-1.0,14.697266044210197
8632.38,8636.99,11.425540999999994,5.8765230000000015,1.0,8634.3025,55.81883397756946,0.0,-1.0,14.254604183909468
8635.11,8639.57,18.650707000000004,11.240025,1.0,8639.3,56.975148875902924,0.0,-1.0,14.152132456487342
8639.68,8643.52,10.538503999999993,16.15466899999999,1.0,8643.085,58.754955415515454,0.0,-1.0,13.908408709595374
8642.27,8635.0,6.878102000000002,5.7525010000000005,-1.0,8638.817500000001,53.60410807479074,0.0,-1.0,13.706379516052973
8635.0,8627.75,10.063759999999993,5.779117999999998,-1.0,8631.765,49.61793663776512,0.0,-1.0,13.356638122049151
8627.76,8631.24,11.869079000000001,8.716441000000001,1.0,8629.66,51.48809478499762,0.0,-1.0,13.09116397047417
8631.43,8636.78,7.704250999999995,7.212345999999998,1.0,8634.2075,54.382772962002576,0.0,-1.0,12.813223686868923
8636.93,8647.91,19.591114000000008,15.189215000000004,1.0,8643.8825,59.59854971234624,0.0,-1.0,13.110850566378256
8648.6,8643.4,7.591756999999999,8.254301999999997,-1.0,8645.7175,56.766205460139695,0.0,-1.0,13.017932668779773
8643.4,8642.56,6.3200559999999975,6.042126999999999,-1.0,8644.11,56.23020221505026,0.0,-1.0,12.625223192438392
8641.62,8634.46,5.640448000000001,6.543220000000004,-1.0,8637.7975,51.208930992484326,0.0,-1.0,12.406992964407058
8633.05,8625.88,14.701369999999995,15.731266,-1.0,8629.145,46.474718419543485,0.0,-1.0,12.26720775266362
8625.68,8626.95,8.991308999999994,2.9088290000000003,1.0,8626.9225,47.1311404677303,0.0,-1.0,11.74383577033054
8626.49,8625.02,6.281482,11.405403000000002,-1.0,8624.625,46.03449611202924,0.0,-1.0,11.5285617867356
8624.65,8628.66,6.627444999999999,8.114626000000003,1.0,8624.9275,48.46977474224346,0.0,-1.0,11.486521659111663
8628.56,8633.23,6.5010059999999985,4.884683999999999,1.0,8630.895,51.43305486758843,0.0,-1.0,11.395341540603624
8633.78,8632.47,8.462352000000001,6.320440999999998,-1.0,8633.852499999999,50.90874846230806,0.0,-1.0,11.142817144846264
8632.42,8626.64,5.250238999999999,9.551985999999996,-1.0,8629.885,46.954535647782286,0.0,-1.0,11.121187348785826
8626.61,8633.21,9.518329000000007,6.307000000000003,1.0,8629.52,51.524101923062425,0.0,-1.0,11.208245395301134
8633.25,8633.19,12.193878999999994,5.987724999999999,-1.0,8634.7225,51.50955524476285,0.0,-1.0,11.015513581351069
8633.12,8646.46,8.330909000000005,4.388419000000002,1.0,8639.8275,59.6496010299069,0.0,-1.0,11.202262611254637
8646.39,8643.1,14.265402999999997,17.546949999999992,-1.0,8644.795,57.03868317224601,0.0,1.0,10.961386710450729
8642.04,8646.12,6.865323999999995,10.170767,1.0,8644.7875,58.78488535445657,0.0,1.0,10.726287659704253
8646.12,8644.53,6.517576999999999,10.94237199999999,-1.0,8645.01,57.46065845662757,0.0,1.0,10.389409969725394
8644.37,8644.36,4.409822,8.964290000000002,-1.0,8643.885,57.31200370275991,0.0,1.0,10.066594971887923
8643.4,8637.1,3.288558999999999,19.656603000000004,-1.0,8640.0625,51.21799387397933,0.0,1.0,9.977552473895908
8637.12,8637.86,2.9816360000000004,6.764415999999999,1.0,8637.667500000001,51.79582885910058,0.0,-1.0,9.537013011474736
8636.87,8627.66,7.504097000000001,9.544298999999997,-1.0,8631.74,44.224406808929686,0.0,-1.0,9.777226367798074
8626.65,8624.75,4.682476000000001,8.063396,-1.0,8626.305,42.323579931580454,0.0,-1.0,9.59171019866966
8623.79,8626.12,6.646772999999999,4.330161999999999,1.0,8624.257500000002,43.55364673706043,0.0,-1.0,9.415159470193313
8625.62,8640.11,10.450059,4.062737,1.0,8633.452500000001,54.277326770542864,0.0,-1.0,10.161219508036558
8640.14,8643.16,13.974761999999993,11.153013999999997,1.0,8641.515,56.22966318478285,0.0,-1.0,9.936846686033848
8643.16,8638.78,7.4257820000000025,7.600162000000001,-1.0,8640.407500000001,52.74648629980917,0.0,-1.0,9.700643351317087
8638.78,8638.79,7.2546570000000035,10.494501000000001,1.0,8638.83,52.75368225726096,0.0,-1.0,9.459883111937419
8639.01,8632.94,5.4685000000000015,5.932307000000001,-1.0,8634.302500000002,48.1356023871143,0.0,-1.0,9.695605746799048
8631.26,8636.12,6.705199000000002,2.218912,1.0,8633.475,50.663906750426015,0.0,-1.0,9.475919622027615
8635.31,8635.24,7.452992000000003,7.872046999999999,-1.0,8634.41,49.938410838561275,0.0,-1.0,9.344068220454286
8635.26,8642.93,6.453684000000003,8.016103,1.0,8638.9025,55.88358833826439,0.0,1.0,9.573777633278942
8642.94,8651.51,9.709123000000002,7.532917999999996,1.0,8647.122500000001,61.39262984626149,0.0,1.0,9.595650659473247
8651.51,8649.25,4.936496999999999,33.956815,-1.0,8649.147500000001,59.29233506690799,0.0,1.0,9.50524704093944
8648.45,8643.41,6.881562999999999,8.94553,-1.0,8645.4775,54.138187824286234,0.0,1.0,9.394157966586675
8643.58,8639.58,6.689226,8.05036599999999,-1.0,8642.4475,51.006663474461625,0.0,1.0,9.256718111830438
8641.49,8643.69,5.774356999999999,9.838928000000001,1.0,8642.3825,54.07649695575072,0.0,1.0,8.957666818128242
8644.65,8645.52,10.179939999999995,8.463620999999998,1.0,8645.8475,55.41602119461664,0.0,1.0,8.954976331119088
8646.0,8632.43,5.587565999999998,13.136421999999998,-1.0,8639.24,45.24892229475264,0.0,-1.0,9.291763736039158
8633.71,8633.62,6.726031999999998,7.353108999999996,-1.0,8632.755000000001,46.21500615982877,0.0,-1.0,9.105923469179254
8633.59,8636.72,7.448831000000002,3.8345769999999986,1.0,8635.5075,48.75188356590648,0.0,-1.0,8.888357507094986
8636.66,8640.45,2.365456,3.5961000000000025,1.0,8637.9125,51.70366600650027,0.0,-1.0,8.707760542302529
8640.31,8640.65,5.560256000000002,6.97149,1.0,8641.1075,51.86376345727911,0.0,-1.0,8.335063360709475
8640.82,8637.91,6.909560000000003,9.467949999999998,-1.0,8640.3475,49.44550710982074,0.0,-1.0,8.269701692087375
8637.41,8636.05,5.087603000000001,7.408416000000003,-1.0,8637.8475,47.81562856632665,0.0,-1.0,8.185437285509716
8636.07,8630.86,5.373107000000001,6.824758999999999,-1.0,8633.25,43.50620929946085,0.0,-1.0,8.034334622259001
8631.94,8630.33,2.76816,7.5433179999999975,-1.0,8631.497500000001,43.079226897755674,0.0,-1.0,7.81902500638339
8629.73,8635.31,7.412887999999999,3.789807,1.0,8632.087499999998,48.221405372857824,0.0,-1.0,7.782666077355969
8634.42,8629.93,4.842928000000001,9.219870999999998,-1.0,8631.4825,43.635224420759094,0.0,-1.0,8.01104707183064
8629.87,8626.55,2.8636909999999998,1.8353440000000005,-1.0,8627.885,40.99716680864075,0.0,-1.0,7.773115138128473
8626.55,8626.34,4.089172,3.702561999999999,-1.0,8626.605,40.83199537316148,0.0,-1.0,7.421464056833607
8626.34,8627.0,5.141714000000001,4.096586,1.0,8626.377499999999,41.627962759115285,0.0,-1.0,7.0463594813454975
8626.63,8625.6,4.979834000000002,3.526793,-1.0,8626.2025,40.38683371277194,0.0,-1.0,6.721619518392247
8625.6,8646.89,36.84233400000002,20.36703399999999,1.0,8636.2725,59.944778901501,0.0,1.0,7.855789552792827
8646.12,8643.71,14.75697999999999,33.61049999999999,-1.0,8642.475,56.939854633240614,0.0,1.0,8.259661727593356
8643.61,8647.97,10.776843,4.851476999999999,1.0,8644.33,59.84388416989157,0.0,1.0,8.402543032765275
8647.97,8649.63,17.316944999999993,3.9803129999999993,1.0,8648.0675,60.94908183657611,0.0,1.0,8.305932816139261
8649.63,8651.7,16.935167,7.350503999999995,1.0,8650.5075,62.34096996831408,0.0,1.0,8.159794757843615
8651.62,8652.42,11.157551999999997,6.659191000000001,1.0,8652.465,62.83713832721289,0.0,1.0,7.875523703711949
8652.42,8644.73,2.3681730000000005,4.764472000000001,-1.0,8647.945,54.56773144003259,0.0,1.0,8.042272010589736
8644.73,8643.52,5.156823,2.265086000000001,-1.0,8644.955,53.37742362612639,0.0,1.0,7.898538295547529
8644.2,8646.97,4.100732,7.681998999999995,1.0,8645.162500000002,56.304149143324814,0.0,1.0,7.948642703008446
8646.83,8646.72,5.763307,2.3299770000000004,-1.0,8645.78,56.029669976735704,0.0,1.0,7.757311081365017
8646.54,8646.9,4.435554999999998,3.951948999999998,1.0,8647.015000000001,56.19524978468428,0.0,1.0,7.446074575553204
8647.38,8648.92,4.735014999999999,6.863269999999995,1.0,8648.027499999998,58.10204487176339,0.0,1.0,7.32064067729944
8648.92,8650.29,7.639509999999998,8.366953999999994,1.0,8650.19,59.3930762191361,0.0,1.0,7.144166343206648
8650.29,8652.89,19.291352,9.501626999999994,1.0,8651.619999999999,61.798866019092166,0.0,1.0,7.112440175834797
8653.2,8661.58,12.954098999999998,4.360104,1.0,8657.337500000001,68.51338205386979,1.0,1.0,7.277980163275189
8660.61,8653.87,13.311845999999997,21.257408,-1.0,8657.985,58.66166110377168,0.0,1.0,7.776695865898406
8654.11,8653.6,3.981011,11.761835000000005,-1.0,8654.025,58.3452611921587,0.0,1.0,7.751931875477112
8653.82,8653.57,3.5000590000000003,6.490461,-1.0,8653.2,58.30762986291697,0.0,1.0,7.547508170085848
8653.57,8650.64,11.284391000000001,4.7268360000000005,-1.0,8651.3625,54.60342574427754,0.0,1.0,7.525543300793986
8649.93,8654.98,16.79341999999999,7.379482999999998,1.0,8652.925,58.78055971922199,0.0,1.0,7.518718779308722
8655.32,8651.98,11.068549999999997,4.941452000000002,-1.0,8653.9575,55.01237708727458,0.0,-1.0,7.333810295072405
8651.95,8658.0,12.643039000000002,3.5769290000000002,1.0,8655.1975,60.486379347119936,0.0,1.0,7.305680988281425
8658.13,8661.05,4.712866,6.348348000000002,1.0,8659.825,62.94635545242978,0.0,1.0,7.228132346261277
8663.05,8647.07,5.176329,13.533380000000008,-1.0,8655.52,48.149540961382336,0.0,-1.0,8.017551464385518
8647.65,8656.17,6.435782999999996,7.805352000000001,1.0,8651.8525,55.484936556801344,0.0,-1.0,8.094869216929435
8656.16,8655.17,2.639942,6.384482999999997,-1.0,8654.825,54.57128953682238,0.0,-1.0,7.9616642728630165
8655.16,8654.88,4.2003200000000005,4.934682999999998,-1.0,8654.747499999998,54.29208494949058,0.0,-1.0,7.775116824801398
8654.83,8657.16,4.3481679999999985,4.357953,1.0,8655.6875,56.189900936331306,0.0,-1.0,7.601179908744166
8657.14,8652.03,5.9756849999999995,5.967073999999998,-1.0,8654.3425,51.05353766509213,0.0,-1.0,7.548238486691053
8652.03,8646.15,2.4149780000000005,12.753967000000019,-1.0,8648.925,45.877024184767,0.0,-1.0,7.516221451927433
8645.48,8648.61,3.420006999999999,5.040364000000001,1.0,8646.575,48.24150405065659,0.0,-1.0,7.41720563393256
8648.83,8646.64,9.360710000000001,2.5796930000000007,-1.0,8646.9625,46.48992943556445,0.0,-1.0,7.311690945794557
8646.87,8643.6,6.099743,5.468455999999996,-1.0,8645.24,43.84439208980781,0.0,-1.0,7.04442730680934
8643.7,8646.51,3.4591169999999987,6.499424999999998,1.0,8645.2625,46.95607104791137,0.0,-1.0,6.882682499180019
8646.12,8640.65,2.894538,5.563194,-1.0,8643.487500000001,41.91875359182878,0.0,-1.0,6.811062320667233
8640.3,8634.39,6.845135999999998,18.574595999999985,-1.0,8637.404999999999,37.31367548185476,0.0,-1.0,6.859557869190986
8634.38,8636.07,5.1591629999999995,3.7670579999999996,1.0,8636.2325,39.242738704166115,0.0,-1.0,6.9353037356773495
8636.06,8640.76,8.154296999999996,3.2158960000000016,1.0,8637.865,44.38781541805976,0.0,-1.0,7.092782040271783
8640.76,8641.37,7.695673000000008,2.3963419999999993,1.0,8640.937500000002,45.039720361979754,0.0,-1.0,6.733297608823762
8641.62,8638.4,6.800812999999999,7.481429999999996,-1.0,8639.532500000001,42.431671311829966,0.0,-1.0,6.630204922479271
8638.4,8633.28,5.083468999999999,6.269703999999999,-1.0,8635.300000000001,38.312937579297696,0.0,-1.0,6.802333142302243
8632.11,8635.0,3.2369829999999995,3.831913,1.0,8633.9575,40.40570718038617,0.0,-1.0,6.696452203566348
8634.87,8630.07,5.409658000000002,11.592238000000002,-1.0,8632.907500000001,36.57551205196825,0.0,-1.0,6.695991331883073
8630.0,8634.11,3.714929000000002,3.5587189999999995,1.0,8631.805,41.471753536157564,0.0,-1.0,6.734134808177108
8635.17,8636.36,10.395604000000002,4.027632,1.0,8636.7675,44.06175798164521,0.0,-1.0,6.834553750450131
8636.35,8626.75,15.548965000000019,27.306586999999976,-1.0,8632.335,36.60997808400856,0.0,-1.0,7.506371339703677
