Open,Close,DirVela,Avg,Rsi,RsiOver,MacdDif,Atr
7091.0,7101.09,1.0,7093.2075,53.94526870087301,0.0,-10.011379804900393,43.00753218208701
7101.05,7098.68,-1.0,7099.835,53.364283731830085,0.0,-9.046385446571225,42.10627988336653
7099.4,7093.99,-1.0,7095.682500000001,52.18638160699809,0.0,-8.477785256792153,41.19440274884037
7094.0,7128.28,1.0,7111.7925,59.26579247206517,0.0,-5.6805090908528015,41.45980255249462
7128.63,7143.0,1.0,7134.555,61.87540345607106,0.0,-2.8689444902272427,40.59481665588789
7142.99,7118.0,-1.0,7131.17,55.38561735497177,0.0,-2.7241097398245913,45.10161546618158
7118.0,7135.17,1.0,7129.235000000001,58.597460236091514,0.0,-1.560922393025244,44.88507150431144
7135.35,7138.57,1.0,7133.977499999999,59.22347265186835,0.0,-0.6956391432615021,43.96399496828918
7138.3,7145.26,1.0,7141.14,60.489379355313645,0.0,0.14910962835772423,43.46656675626853
7145.58,7148.55,1.0,7147.9725,61.128491862644054,0.0,0.7193847524196286,42.338954845106514
7148.55,7182.6,1.0,7168.86,67.06611154757034,1.0,3.0491220629571316,42.864029499027446
7182.6,7204.68,1.0,7192.0975,70.24058706425319,1.0,5.588680504151643,44.154455963382645
7204.68,7205.48,1.0,7193.29,70.3520931601426,1.0,6.755845295839222,45.071994823141026
7205.49,7188.0,-1.0,7194.4349999999995,64.65187472799792,0.0,5.8196507960870925,44.298995192916664
7188.0,7188.31,1.0,7192.115,64.70649002192202,0.0,4.736240381924738,43.10978125056545
7188.29,7209.99,1.0,7199.030000000001,68.38539004179623,1.0,4.970340674727407,41.72765401838222
7208.72,7240.94,1.0,7227.745,72.75199499448681,1.0,6.598220561845515,41.9456787313549
7240.95,7279.18,1.0,7260.29,76.98220317535383,1.0,9.464550432944698,44.02313025054382
7279.19,7279.17,-1.0,7270.96,76.97883755458673,1.0,10.494261747066098,44.648620946933534
7278.66,7285.26,1.0,7282.8625,77.62052955385082,1.0,10.684206166280674,43.19300516500967
7285.39,7265.86,-1.0,7273.8125,70.84593324280314,1.0,8.68678004667428,45.393504796080414
7265.86,7218.2,-1.0,7239.43,57.55571121700456,0.0,3.5997747191554765,49.74682588207468
7220.0,7238.01,1.0,7228.79,60.843726202787096,0.0,1.140523387393138,50.682766890497945
7238.02,7231.0,-1.0,7237.21,59.099056181923224,0.0,-1.2569738564465496,49.71399782689094
7231.0,7215.97,-1.0,7224.9775,55.42909929251502,0.0,-3.9990368332927915,49.22728369639871
7215.97,7229.68,1.0,7222.8575,57.99168743196631,0.0,-4.970089191964462,48.695334860941635
7230.33,7267.01,1.0,7251.9925,64.05214722151226,0.0,-3.2615011781255845,48.886382370874365
7267.01,7268.77,1.0,7266.7474999999995,64.31355170100552,0.0,-2.2254941801250965,47.7252122015262
7268.76,7287.45,1.0,7277.825000000001,67.05207841771194,1.0,-0.5804899083460313,45.822697044274335
7287.45,7274.06,-1.0,7276.965,63.30217015936249,0.0,-0.6853212104790742,44.62036154111187
7274.09,7248.42,-1.0,7259.95,56.75660790911073,0.0,-2.661624516408679,43.701050002461024
7248.62,7260.31,1.0,7252.3225,58.87999900618743,0.0,-3.3061858291570516,42.93240357371378
7260.31,7266.11,1.0,7263.5650000000005,59.914029771796365,0.0,-3.4633621979798868,41.3058033184485
7266.11,7252.33,-1.0,7259.3225,56.29214954653137,0.0,-4.548471835723998,40.721817367130754
7251.11,7283.96,1.0,7267.905,61.97435349534205,0.0,-3.2499818277692114,40.77383041233569
7284.25,7277.89,-1.0,7284.7175,60.35280838304137,0.0,-2.924085291696933,40.80927109716889
7276.56,7329.9,1.0,7307.51,68.0634122084016,1.0,0.4883189599193045,44.087180304514014
7329.9,7377.72,1.0,7351.605,73.22031380835969,1.0,5.387893593363522,47.373810282762975
7376.44,7416.01,1.0,7399.599999999999,76.4933549160619,1.0,10.34229157687151,50.537823833994196
7416.01,7400.14,-1.0,7403.3375,72.53625212044317,1.0,11.591397198145572,54.84226498870891
7401.27,7365.83,-1.0,7388.37,64.7388957236378,0.0,9.249400309785564,54.83353177522972
7367.39,7407.12,1.0,7388.8724999999995,69.05063824199877,1.0,9.582875416806317,54.42899379128475
7406.2,7396.57,-1.0,7401.87,66.80290625292022,1.0,8.245654218075892,52.306208520478705
7396.58,7395.12,-1.0,7396.432499999999,66.48258558856834,1.0,6.493319513409851,50.139336483301676
7395.02,7348.86,-1.0,7368.465,57.07909697554576,0.0,1.6981908818189737,51.393669591637256
7349.58,7348.66,-1.0,7352.012500000001,57.04153215361056,0.0,-1.817162393098883,50.7676931922346
7348.91,7282.36,-1.0,7309.325,46.18940599065963,0.0,-8.560302537984889,54.030715107074975
7282.4,7305.02,1.0,7294.4825,49.71091228900034,0.0,-11.27634037716328,53.444949742283896
7305.02,7311.39,1.0,7303.8525,50.687876375611566,0.0,-12.339778000392855,52.12745333212076
7311.39,7277.56,-1.0,7293.4175000000005,45.61914545695407,0.0,-14.8489959023212,51.16977809411215
7277.9,7283.34,1.0,7279.452499999999,46.601647633509565,0.0,-15.571201995692782,49.616936801675585
7284.31,7283.84,-1.0,7282.555,46.69137229849632,0.0,-15.436951816707783,48.496441315841636
7284.22,7322.07,1.0,7304.6275000000005,53.17057793420158,0.0,-12.32990466314008,48.18669550756722
7322.08,7299.94,-1.0,7308.424999999999,49.42569019937491,0.0,-11.346374345717809,47.57907439988387
7299.93,7276.74,-1.0,7283.950000000001,45.78501420975652,0.0,-11.787805744294772,48.11699765703501
7276.08,7241.7,-1.0,7258.110000000001,40.886443130321034,0.0,-13.827969322902812,49.145783538675396
7241.39,7252.84,1.0,7245.5199999999995,42.975328599878324,0.0,-13.784622059065779,47.501799000198595
7252.8,7271.13,1.0,7259.875,46.328708676354665,0.0,-11.949928660384737,46.27952764304151
7270.48,7266.86,-1.0,7271.6025,45.65372225901309,0.0,-10.50112205925812,44.46884709710999
7267.47,7282.17,1.0,7278.1775,48.548245406758525,0.0,-8.096646624158426,43.52035801874503
7282.17,7278.63,-1.0,7282.922500000001,47.91280969721037,0.0,-6.403732121343991,41.90390387454898
7278.63,7285.77,1.0,7278.22,49.35271483927476,0.0,-4.549387550887614,41.2293393120812
7285.77,7284.25,-1.0,7286.03,49.04190102896705,0.0,-3.2333615421814543,39.5629579326468
7284.05,7271.92,-1.0,7278.03,46.48448459434513,0.0,-3.006230897896056,38.85346093745775
7271.92,7307.11,1.0,7289.202499999999,53.87700496028588,0.0,-0.4340381433803113,38.681070870496455
7307.11,7325.16,1.0,7318.3925,57.146927085204254,0.0,2.3803100187782844,39.153851522603865
7325.22,7343.56,1.0,7338.460000000001,60.241331293232804,0.0,5.2158146922828985,39.138576413846415
7343.25,7358.12,1.0,7351.3425,62.54606503759488,0.0,7.658990291000334,39.628678098571676
7358.24,7378.08,1.0,7369.83,65.49869043982315,1.0,10.055345320765888,39.15520109153084
7377.26,7360.0,-1.0,7367.5650000000005,60.821444539736014,0.0,9.846191136930491,38.858401013564354
7360.44,7354.99,-1.0,7352.935,59.55238863321449,0.0,8.826573867855817,38.3478009411669
7355.0,7340.69,-1.0,7344.375,55.963096900105214,0.0,6.739440416170876,37.67367230251211
7341.22,7356.53,1.0,7345.9425,58.91686866083617,0.0,6.000723326320733,38.538409995189795
7356.65,7341.32,-1.0,7350.532499999999,55.095367720788204,0.0,4.15067693560364,38.202809281247674
7341.29,7345.01,1.0,7345.092500000001,55.84365653345108,0.0,2.8977469718104523,36.74332290401573
7345.0,7365.06,1.0,7355.515,59.766809778390304,0.0,3.1222111039695193,35.97594269658603
7365.06,7373.31,1.0,7367.615000000001,61.29079473423621,0.0,3.5007458691622215,35.36694678968708
7372.24,7368.02,-1.0,7373.922500000001,59.72849559924887,0.0,3.083935628350927,35.265736304709414
7368.03,7389.38,1.0,7383.105,63.7468225991528,0.0,3.8841802553663207,35.96032656865872
7389.6,7416.09,1.0,7404.27,68.04115641704036,1.0,5.737872818508347,37.149588956611645
7416.1,7420.96,1.0,7420.514999999999,68.76758847198666,1.0,6.747816961511692,36.996046888282244
7420.83,7384.0,-1.0,7401.6775,57.99370061758626,0.0,4.491100482774506,37.20490068197637
7383.21,7389.59,1.0,7382.889999999999,59.038960199033916,0.0,3.0104106879108983,37.17169349040661
7389.6,7413.11,1.0,7402.18,63.18938886989588,0.0,3.2311289674836594,37.00871538394896
7413.11,7381.01,-1.0,7397.5325,54.99859535039998,0.0,0.9497835913819621,36.79309285652402
7381.03,7404.78,1.0,7394.8324999999995,59.214549853562524,0.0,0.7831132118563389,37.249300509629464
7404.81,7394.64,-1.0,7411.035,56.77116914572178,0.0,-0.21522456464586526,39.92363618751305
7393.97,7367.74,-1.0,7364.1775,50.784405786244605,0.0,-2.751594342845898,44.57194788840497
7367.88,7336.26,-1.0,7350.05,44.82683201847826,0.0,-6.405025548339999,44.35252303923318
7335.95,7366.11,1.0,7351.1575,50.72915971032918,0.0,-6.638554643820083,43.8580571078594
7366.11,7371.41,1.0,7368.16,51.71681974717368,0.0,-6.267906408031955,42.291053028726594
7371.72,7363.46,-1.0,7369.9375,50.094691592915574,0.0,-6.369299737865248,42.5795492409604
7363.25,7348.36,-1.0,7356.7525,47.07450604487836,0.0,-7.2030237439877745,41.35243858089177
7348.36,7290.81,-1.0,7319.2725,37.736457792414626,0.0,-11.144695921267104,43.09726439654241
7290.8,7307.01,1.0,7296.2725,41.26826925042825,0.0,-12.09578710952915,43.30603122536077
7306.25,7309.4,1.0,7309.6,41.7928443050936,0.0,-11.976335491139146,42.444886137835
7309.33,7283.3,-1.0,7292.375,37.82014814277137,0.0,-12.983018983637072,43.47525141370392
7283.3,7291.57,1.0,7289.9775,39.77367536810906,0.0,-12.41976610276361,42.24273345558223
7291.57,7322.78,1.0,7307.0725,46.592993671722816,0.0,-9.409749797343688,42.19682392304067
7322.49,7327.71,1.0,7324.924999999999,47.60225819161821,0.0,-6.679621089591997,41.4313364999663
7327.71,7318.04,-1.0,7327.0575,45.77500224527558,0.0,-5.184552048045731,40.563383892825826
7318.3,7369.91,1.0,7344.265,55.61662306176568,0.0,-0.602812793653106,41.858142186195444
7369.91,7352.0,-1.0,7363.4825,52.10043226139294,0.0,1.2215865598280473,42.015417744324374
7352.16,7372.37,1.0,7362.0199999999995,55.54304121693645,0.0,3.662256581251728,41.18931647687263
7372.37,7368.63,-1.0,7371.1975,54.764784743939245,0.0,4.814258264464629,40.1679367285246
7368.62,7344.3,-1.0,7357.23,49.8694452752537,0.0,3.773179400699566,39.727369819344275
7344.3,7329.16,-1.0,7337.7325,47.050944099982026,0.0,1.9899797028542174,39.363271975105405
7329.16,7340.14,1.0,7335.39,49.289375503880756,0.0,1.4974931308784591,38.85589540545504
7340.11,7349.31,1.0,7343.672500000001,51.1468786797993,0.0,1.7208944395610546,37.9040457336368
7349.3,7311.93,-1.0,7329.3,44.06176053241235,0.0,-0.5933451802080945,39.134471038377036
7311.93,7306.21,-1.0,7308.275,43.0783642092004,0.0,-2.354993116534494,38.794865964207254
7305.84,7306.4,1.0,7309.6125,43.12377298240822,0.0,-3.2954088965104287,37.89451839533528
7305.91,7303.61,-1.0,7301.615,42.586530994706486,0.0,-3.854459856355019,37.80919565281132
7303.55,7349.96,1.0,7327.8575,53.050853506282145,0.0,-1.0003872664137123,39.46568167761051
7348.92,7323.36,-1.0,7335.727500000001,47.67992387156335,0.0,-0.8098686505144901,39.48456155778122
7323.81,7324.56,1.0,7321.660000000001,47.93600575967865,0.0,-0.5228244559860755,38.80637858936826
7324.56,7287.55,-1.0,7307.08,41.23288901318907,0.0,-2.6276085415617505,39.87663726155624
7287.62,7138.09,-1.0,7212.6375,25.64006811861741,-1.0,-13.291515440854479,48.58116317144506
7138.19,7163.84,1.0,7136.384999999999,30.515423507504124,-1.0,-17.549308151310647,51.50465151634186
7162.81,7133.0,-1.0,7142.462500000001,28.13610243155792,-1.0,-21.140115238013237,51.82289069374601
7133.01,7119.61,-1.0,7124.887500000001,27.146417264729422,-1.0,-22.962831783941624,50.26054135847842
7119.62,7145.0,1.0,7124.505,32.028727083884334,-1.0,-21.054607677897092,51.48478840430136
7145.0,7142.53,-1.0,7145.8375,31.805424089027134,-1.0,-18.63790691650989,50.36587494685124
7142.62,7213.93,1.0,7180.875,43.966881064946186,0.0,-11.272499899570072,52.70045530779045
7212.78,7172.3,-1.0,7191.6375,39.53938148525059,0.0,-8.379064714455367,52.32542278580541
7172.29,7168.09,-1.0,7171.29,39.11045183180974,0.0,-6.033098927164438,51.10360687253361
7168.1,7141.47,-1.0,7152.965,36.42010637956022,0.0,-5.569658948607113,50.04549209592407
7141.15,7192.67,1.0,7168.5075,44.34935461327389,0.0,-1.3314589881921535,51.11152837478665
7192.25,7172.47,-1.0,7182.39,42.117622041182265,0.0,0.49696742215881784,49.7592763480162
7172.4,7171.02,-1.0,7174.8575,41.95441689329705,0.0,1.9145938299396121,48.59861375172934
7171.75,7178.84,1.0,7177.6475,43.23202266467735,0.0,3.587650432783839,46.55585562660581
7177.69,7181.58,1.0,7178.222499999999,43.69961517171809,0.0,5.000730628436159,44.68615165327684
7182.57,7197.32,1.0,7193.705,46.42940637674288,0.0,6.995018602763693,43.989283678042796
7197.32,7186.45,-1.0,7192.7575,44.813427326463476,0.0,7.534921385348653,43.4929062724683
7187.49,7190.75,1.0,7194.6425,45.61974728813385,0.0,8.085881459982112,42.465555824434894
7190.76,7183.83,-1.0,7191.0075,44.49309746857423,0.0,7.8804262460389225,41.32801612268954
7184.19,7156.66,-1.0,7170.4725,40.28621157157871,0.0,5.901366107459012,41.307443542497424
7156.73,7179.85,1.0,7169.095,45.06090393509856,0.0,6.114797508035828,40.34262614660476
7178.95,7180.0,1.0,7180.5925,45.09148732656171,0.0,6.206955868263396,38.64529570756156
7180.0,7186.94,1.0,7180.215,46.57337328596527,0.0,6.637446572081593,37.54063172845004
7186.79,7162.72,-1.0,7174.9075,42.28438846754734,0.0,5.2537439123164695,36.77344374784648
7162.45,7178.0,1.0,7170.6175,45.68288924645031,0.0,5.314299354606433,35.68819776585744
7178.31,7198.0,1.0,7187.3525,49.84576109225559,0.0,6.566020389006201,35.157612211153356
7196.63,7256.54,1.0,7229.632500000001,59.60455566307197,0.0,10.943291129728905,37.827782767499535
7256.4,7265.77,1.0,7261.305,60.89648279800266,0.0,13.878341132156413,38.223655426963845
7265.7,7320.1,1.0,7294.712500000001,67.48783108558838,1.0,18.60212003664922,40.70410861075213
7321.2,7349.92,1.0,7333.5275,70.433666796842,1.0,22.592842333113172,42.86024370998408
7350.08,7375.82,1.0,7358.3150000000005,72.74364148675548,1.0,25.61323979229112,44.27308344498524
7375.32,7353.41,-1.0,7365.032499999999,67.80721750413315,1.0,24.725713122449108,44.29643462748631
7352.7,7346.0,-1.0,7348.61,66.2073477026849,1.0,22.336210987773246,44.805260725523006
7346.3,7348.67,1.0,7345.905,66.51393249097082,1.0,19.722934688492924,43.43417067369991
7348.67,7368.51,1.0,7359.105,68.78050339258562,1.0,18.157190069962663,42.52887276843565
7368.5,7355.0,-1.0,7358.115,65.52790952835889,1.0,15.160393937727981,41.865381856404575
7354.63,7347.76,-1.0,7347.597500000001,63.787045405177054,0.0,11.789322593722098,41.58928315237568
7348.1,7346.43,-1.0,7346.945,63.453548174575346,0.0,8.71067207041397,39.86647721292023
7346.7,7381.53,1.0,7364.3075,68.18156221344492,1.0,8.281717309287927,39.80458598342592
7381.24,7412.17,1.0,7394.352499999999,71.6316768927543,1.0,9.232524546559468,40.10425841318122
7411.11,7351.87,-1.0,7379.745,58.24615837284546,0.0,5.173675848913611,43.23966852652542
7350.83,7343.98,-1.0,7342.897499999999,56.75180222946564,0.0,1.5205353269829232,43.11826363177361
7343.05,7345.76,1.0,7344.384999999999,57.01970910508168,0.0,-1.073160306060231,41.661959086646895
7345.87,7317.65,-1.0,7322.847499999999,51.585130152132585,0.0,-4.771914618739444,43.24824772331497
7317.8,7333.38,1.0,7327.115,54.21489937606003,0.0,-6.1607609498556855,41.923372885935315
7333.42,7327.09,-1.0,7324.280000000001,52.97575299039562,0.0,-7.420219425712013,42.028131965511385
7326.37,7327.77,1.0,7324.29,53.100553003491925,0.0,-8.070835908254018,40.95040825368911
7327.37,7321.85,-1.0,7328.562499999999,51.811367789406674,0.0,-8.70853714710783,40.50895052128271
7320.76,7302.94,-1.0,7312.567499999999,47.81780587457305,0.0,-10.113856944012728,40.22759691261964
7302.94,7317.27,1.0,7311.857499999999,50.90599019999539,0.0,-9.782285324829015,38.87848284743253
7317.3,7271.76,-1.0,7295.2375,42.336726921915606,0.0,-12.175998543234183,41.35073407261591
7271.76,7290.7,1.0,7282.755000000001,46.38195829896775,0.0,-12.011585101287071,40.64282449600046
7290.78,7269.6,-1.0,7279.8225,42.781274691456595,0.0,-12.78028867920664,39.374765603428955
7270.2,7318.23,1.0,7293.7025,52.025184354045116,0.0,-9.61442065482892,40.23656806032686
7318.0,7287.76,-1.0,7302.665,46.91133240843841,0.0,-9.174463407144607,40.569670341732056
7287.52,7299.51,1.0,7295.0824999999995,48.99347447916209,0.0,-7.75082528625274,40.05040817446549
7300.01,7327.09,1.0,7317.505000000001,53.59415713285688,0.0,-4.7573651969550195,40.28966473343222
7327.1,7315.01,-1.0,7322.525,51.40701851580606,0.0,-3.4570587841145635,39.579688681044225
7315.8,7243.87,-1.0,7276.407499999999,40.83760793706504,0.0,-7.047344393465845,43.892568060969644
7243.92,7248.23,1.0,7243.334999999999,41.629703469227664,0.0,-8.680453689870554,44.23809891375756
7247.88,7267.44,1.0,7257.2375,45.11629309713389,0.0,-8.033755684695468,44.18609184848911
7267.05,7265.93,-1.0,7265.7525,44.88931384168547,0.0,-7.296011048182267,42.889228145025584
7265.93,7261.56,-1.0,7261.35,44.19632209752599,0.0,-6.705763373431229,41.40356899180948
7261.56,7292.92,1.0,7278.357500000001,50.14442072209796,0.0,-3.9434167759013157,41.706885492394555
7292.26,7310.31,1.0,7308.547500000001,53.1279964591741,0.0,-0.8469923463558668,42.53353652865207
7310.81,7255.0,-1.0,7277.9525,44.09034554582061,0.0,-2.3411077817192947,46.20971249089121
7255.0,7266.91,1.0,7259.635,46.21216757302003,0.0,-2.339001450826066,45.20830445582752
7267.43,7279.0,1.0,7272.6325,48.35481733071478,0.0,-1.3823844838968897,44.25771128041124
7279.4,7271.44,-1.0,7281.227499999999,47.09156404710871,0.0,-1.1285125445361732,44.377160474667605
7270.78,7271.58,1.0,7271.282499999999,47.1191152347865,0.0,-0.8344478408264724,42.77950615504851
7271.92,7271.17,-1.0,7275.907499999999,47.041857784545115,0.0,-0.5638042884524355,41.95239857254503
7271.17,7221.39,-1.0,7241.49,38.73711421761961,0.0,-3.4714212808841154,44.19865581736321
7221.48,7253.41,1.0,7238.09,45.412633075967356,0.0,-2.990491350727927,43.793751830408674
7253.41,7258.92,1.0,7256.89,46.493102060931236,0.0,-2.095887331298517,42.30205527109376
7258.92,7250.0,-1.0,7256.98,44.94224124140382,0.0,-1.9050089655794213,41.066194180301345
7249.34,7269.99,1.0,7258.974999999999,49.044368349065174,0.0,-0.3159078037730829,40.28789459599411
7270.0,7279.27,1.0,7273.8225,50.87423635777348,0.0,1.383501848077369,39.1230449819945
7279.27,7288.17,1.0,7282.86,52.631137185810296,0.0,3.035560869548245,38.328541768994896
7288.21,7271.4,-1.0,7280.199999999999,49.07005331503926,0.0,2.926219681976452,38.86864592835242
7271.41,7276.83,1.0,7275.5225,50.24396826913659,0.0,3.128681503282931,37.33159979061299
7277.42,7273.78,-1.0,7276.594999999999,49.55306283329705,0.0,2.967657339514174,38.37219980556919
7273.01,7290.47,1.0,7281.407500000001,53.334619953236896,0.0,3.840245147327094,37.07489981945711
7289.94,7317.77,1.0,7305.6375,58.77785891114103,0.0,5.983291137381092,36.93812126092445
7318.63,7322.68,1.0,7319.0775,59.688598097549026,0.0,7.367779067509108,36.799684028001266
7323.23,7344.99,1.0,7334.62,63.62148294648233,0.0,9.297875047915207,36.046849454572616
7345.0,7305.73,-1.0,7326.4675,53.69389686095338,0.0,7.5183234641722105,36.67493163638887
7305.84,7317.63,1.0,7313.18,55.938209545886885,0.0,6.754699590561709,35.430293662361095
7317.64,7307.95,-1.0,7310.1525,53.65992346149602,0.0,5.275289437268937,35.025272686478175
7308.04,7313.45,1.0,7307.700000000001,54.78670030928997,0.0,4.381520120843276,35.00132463744399
7313.45,7324.66,1.0,7320.0275,57.077533390459045,0.0,4.256084489421982,34.499801449055106
7324.06,7317.24,-1.0,7320.427500000001,55.08792929264732,0.0,3.4201775153440748,33.31195848840831
7317.35,7319.46,1.0,7317.532499999999,55.58675375168172,0.0,2.7901874954716472,32.12396145352202
7319.23,7319.79,1.0,7323.2825,55.665580087718155,0.0,2.195312564757675,31.161535635413344
7319.5,7280.88,-1.0,7293.78,45.427670998565574,0.0,-0.855577271118225,33.56356880431239
7280.73,7282.99,1.0,7284.9574999999995,46.007584466570876,0.0,-2.66616637861396,32.77688531829009
7283.03,7306.09,1.0,7294.875,52.0189687582817,0.0,-2.258835449288365,33.319964938412234
7307.6,7317.17,1.0,7317.477499999999,54.62835702076788,0.0,-1.2446481457156064,33.42996744281134
7316.13,7348.2,1.0,7335.1025,61.0215825838901,0.0,1.372738800207192,34.179255482610536
7348.21,7338.56,-1.0,7340.9625,58.274365270646086,0.0,2.2591793372187263,34.089308662424074
7339.01,7317.27,-1.0,7327.077499999999,52.63808078960849,0.0,1.2656026112354208,34.253643757965236
7316.93,7344.13,1.0,7330.585,58.13905279363952,0.0,2.215688369041901,33.85695491811056
7344.44,7346.48,1.0,7342.785,58.592199514346845,0.0,2.7649981091691096,32.8514581382455
7345.94,7307.6,-1.0,7325.3949999999995,49.118530032377876,0.0,0.39680921227415844,35.3649254140851
7307.6,7321.48,1.0,7314.6325,52.09632733249746,0.0,-0.30975139918513506,34.43671645593616
7322.05,7348.45,1.0,7332.5775,57.32278799767167,0.0,0.8982826878346231,34.82052242336932
7348.25,7332.54,-1.0,7339.9025,53.607133078221615,0.0,0.5044717045239278,33.856199393128634
7333.22,7346.2,1.0,7337.0175,56.230419183150026,0.0,1.0132380125425975,33.34147086504799
7346.2,7358.38,1.0,7354.6900000000005,58.484581277513,0.0,1.9642923935383667,33.89850866040166
