Open,High,Low,Close,Volume,Avg,Wlc,DifAW,NextAvgl
6828.46,6833.39,6801.11,6817.41,613.793306,6820.0925,6817.33,-2.762499999999818,6821.464999999999
6817.41,6831.45,6812.01,6824.99,381.940409,6821.464999999999,6823.36,1.8950000000004366,6832.2875
6825.05,6844.66,6823.81,6835.63,438.396001,6832.2875,6834.932500000001,2.6450000000004366,6839.315
6835.55,6847.4,6833.0,6841.31,388.102797,6839.315,6840.755,1.4400000000005093,6843.1849999999995
6840.96,6850.0,6836.75,6845.03,386.961837,6843.1849999999995,6844.202499999999,1.0174999999999272,6841.415
6845.02,6845.82,6831.0,6843.82,248.660589,6841.415,6841.115,-0.3000000000001819,6868.067499999999
6843.83,6895.0,6843.83,6889.61,1564.530339,6868.067499999999,6879.5125,11.445000000000618,6898.1675000000005
6888.88,6933.36,6875.57,6894.86,2000.17531,6898.1675000000005,6899.6625,1.4949999999998909,6916.29
6895.23,6950.5,6894.55,6924.88,2167.572752,6916.29,6923.702499999999,7.412499999999454,6936.55
6924.88,6962.62,6917.07,6941.63,1269.963963,6936.55,6940.737499999999,4.1874999999990905,6940.174999999999
6941.76,6978.0,6912.3,6928.64,1932.970355,6940.174999999999,6936.895,-3.279999999998836,6931.335
6927.41,6946.77,6921.37,6929.79,645.596437,6931.335,6931.93,0.5950000000002547,6944.2125
6930.18,6964.56,6930.1,6952.01,735.662085,6944.2125,6949.67,5.457500000000437,6971.952499999999
6951.32,7000.0,6942.0,6994.49,1986.214159,6971.952499999999,6982.745,10.792500000000473,6988.4025
6994.49,7013.16,6961.55,6984.41,1793.276746,6988.4025,6985.8825,-2.5200000000004366,7003.610000000001
6985.29,7038.77,6978.58,7011.8,1880.504249,7003.610000000001,7010.2375,6.6274999999996,7050.777499999999
7011.55,7100.0,7011.55,7080.01,3057.992108,7050.777499999999,7067.8925,17.11500000000069,7071.255
7080.0,7086.02,7040.0,7079.0,1609.581192,7071.255,7071.005,-0.25,7060.380000000001
7078.99,7100.39,7030.08,7032.06,1733.263024,7060.380000000001,7048.647500000001,-11.732500000000073,7005.6225
7032.06,7042.52,6936.57,7011.34,3087.296352,7005.6225,7000.4425,-5.180000000000291,7035.907499999999
7011.74,7063.14,7010.5,7058.25,995.569672,7035.907499999999,7047.535,11.62750000000051,7045.615
7059.25,7068.0,7023.67,7031.54,1015.171852,7045.615,7038.6875,-6.927499999999782,7055.2975
7030.48,7082.85,7029.09,7078.77,937.560103,7055.2975,7067.370000000001,12.072500000001128,7069.7825
7080.13,7081.96,7042.96,7074.08,968.526272,7069.7825,7068.27,-1.512499999999818,7060.5275
7074.2,7085.0,7032.0,7050.91,1083.387819,7060.5275,7054.705,-5.822500000000218,7037.6175
7050.76,7050.76,7010.0,7038.95,1170.479449,7037.6175,7034.665,-2.9525000000003274,7060.6075
7038.95,7092.54,7032.45,7078.49,1476.352545,7060.6075,7070.4925,9.885000000000218,7104.95
7078.86,7140.0,7077.78,7123.16,2653.229137,7104.95,7116.025,11.074999999999818,7124.320000000001
7123.16,7137.88,7100.0,7136.24,1375.422923,7124.320000000001,7127.59,3.269999999999527,7118.795
7136.24,7148.0,7088.0,7102.94,1687.707237,7118.795,7110.469999999999,-8.325000000000728,7106.349999999999
7102.94,7129.0,7079.46,7114.0,973.509297,7106.349999999999,7109.115,2.7650000000003274,7109.717499999999
7113.99,7117.27,7092.62,7114.99,673.474218,7109.717499999999,7109.9675,0.2500000000009095,7120.465
7114.32,7147.54,7106.38,7113.62,1085.055219,7120.465,7120.29,-0.1750000000001819,7095.27
7112.92,7119.94,7071.09,7077.13,1232.00978,7095.27,7086.3225,-8.947500000000218,7091.7625
7076.39,7110.0,7072.0,7108.66,795.552034,7091.7625,7099.83,8.06750000000011,7109.7475
7108.87,7119.87,7095.01,7115.24,698.39721,7109.7475,7111.34,1.5924999999997453,7107.219999999999
7115.39,7120.0,7095.0,7098.49,433.568212,7107.219999999999,7102.995,-4.224999999999454,7096.045
7098.36,7105.76,7081.06,7099.0,1050.850777,7096.045,7096.205,0.15999999999985448,7109.75
7099.01,7131.64,7096.84,7111.51,1243.103773,7109.75,7112.875,3.125,7108.9425
7111.5,7114.41,7097.0,7112.86,659.160571,7108.9425,7109.282499999999,0.339999999999236,7133.16
7113.73,7163.0,7110.0,7145.91,1530.634393,7133.16,7141.205,8.045000000000073,7139.692500000001
7145.92,7162.93,7115.38,7134.54,1139.53085,7139.692500000001,7136.8475,-2.845000000001164,7136.195000000001
7134.38,7149.99,7127.52,7132.89,807.440261,7136.195000000001,7135.8225,-0.3725000000004002,7140.1875
7131.86,7160.0,7127.29,7141.6,1019.375255,7140.1875,7142.6225,2.4350000000004,7103.445
7141.75,7152.0,7030.02,7090.01,3466.237347,7103.445,7090.51,-12.93499999999949,7094.9825
7090.01,7113.0,7078.73,7098.19,1274.803492,7094.9825,7097.0275,2.0450000000000728,7094.287499999999
7098.19,7119.0,7075.0,7084.96,1144.802542,7094.287499999999,7090.98,-3.307499999999891,7078.535
7084.96,7097.47,7058.82,7072.89,1126.583535,7078.535,7075.5175,-3.0174999999999272,7080.5725
7074.41,7099.0,7058.01,7090.87,870.798606,7080.5725,7084.6875,4.114999999999782,7093.2075
7091.0,7104.0,7076.74,7101.09,560.354921,7093.2075,7095.73,2.522499999999127,7099.835
7101.05,7115.0,7084.61,7098.68,986.499345,7099.835,7099.2425,-0.5924999999997453,7095.682500000001
7099.4,7109.34,7080.0,7093.99,575.993669,7095.682500000001,7094.33,-1.3525000000008731,7111.7925
7094.0,7134.9,7089.99,7128.28,938.439046,7111.7925,7120.362499999999,8.569999999999709,7134.555
7128.63,7147.97,7118.62,7143.0,1246.546116,7134.555,7138.1475,3.5924999999997453,7131.17
7142.99,7183.69,7080.0,7118.0,3685.791325,7131.17,7124.9225,-6.2475000000004,7129.235000000001
7118.0,7152.92,7110.85,7135.17,1154.282343,7129.235000000001,7133.5275,4.292499999999563,7133.977499999999
7135.35,7146.99,7115.0,7138.57,772.347576,7133.977499999999,7134.782499999999,0.805000000000291,7141.14
7138.3,7159.0,7122.0,7145.26,783.192073,7141.14,7142.88,1.7399999999997817,7147.9725
7145.58,7162.72,7135.04,7148.55,826.699996,7147.9725,7148.715,0.742500000000291,7168.86
7148.55,7196.99,7147.3,7182.6,1992.364983,7168.86,7177.3725,8.512500000000728,7192.0975
7182.6,7221.02,7160.09,7204.68,2373.975791,7192.0975,7197.6175,5.520000000000437,7193.29
7204.68,7210.0,7153.0,7205.48,1572.207145,7193.29,7193.49,0.1999999999998181,7194.4349999999995
7205.49,7209.25,7175.0,7188.0,1035.623635,7194.4349999999995,7190.0625,-4.372499999999491,7192.115
7188.0,7209.9,7182.25,7188.31,744.139497,7192.115,7192.1925,0.07750000000032742,7199.030000000001
7188.29,7210.8,7187.04,7209.99,960.777168,7199.030000000001,7204.455,5.424999999999272,7227.745
7208.72,7253.05,7208.27,7240.94,2206.416575,7227.745,7235.799999999999,8.054999999999382,7260.29
7240.95,7296.03,7225.0,7279.18,2619.779649,7260.29,7269.8475,9.55749999999989,7270.96
7279.19,7289.13,7236.35,7279.17,1728.533719,7270.96,7270.955,-0.005000000000109139,7282.8625
7278.66,7295.9,7271.63,7285.26,1117.461869,7282.8625,7284.5125,1.6499999999996362,7273.8125
7285.39,7309.0,7235.0,7265.86,2952.314032,7273.8125,7268.93,-4.882499999999709,7239.43
7265.86,7290.0,7183.66,7218.2,2941.728333,7239.43,7227.514999999999,-11.915000000000873,7228.79
7220.0,7260.0,7197.15,7238.01,1687.77899,7228.79,7233.2925,4.5024999999996,7237.21
