p1,p2,p3,p4,p5,p6,p7,p8,rsi,rsi1,rsi2,rsi3,rsi4,rsi5,rsi6,rsi7,sto,sto1,sto2,sto3,sto4,sto5,sto6,sto7,macd,macd1,macd2,macd3,macd4,macd5,macd6,macd7,macdl,macd1l,macd2l,macd3l,macd4l,macd5l,macd6l,macd7l,macds,macd1s,macd2s,macd3s,macd4s,macd5s,macd6s,macd7s,stol,sto1l,sto2l,sto3l,sto4l,sto5l,sto6l,sto7l,stos,sto1s,sto2s,sto3s,sto4s,sto5s,sto6s,sto7s,Pred
0.014849374999999996,0.0148510625,0.0148421875,0.014839,0.0148529375,0.01487775,0.014874,0.014855425,50.883797584838966,50.45468425411383,47.39636826856972,47.891438646992654,53.64555715977761,62.16375988124493,58.050561096932725,47.18371283377615,22.106982513082546,-22.10698251308257,0.9341824793953089,13.120263348678165,9.699009801236675,-7.843112990143294,5.029997555320007,-7.487041249439629,-2.6059261311969465e-06,-2.0202436383405024e-06,-2.328728744769692e-06,-1.904654701484887e-06,4.808586287847805e-07,3.9617435380403856e-06,2.5930881602330662e-06,-1.6002379853932456e-06,2.522240895826318e-06,9.784788806677623e-07,-1.519745110033742e-06,-3.444796473721628e-06,-1.6341607399438483e-06,4.748422713436902e-06,6.589646298868142e-06,2.4459059024041844e-06,5.128167027023265e-06,2.9987225190082647e-06,8.089836347359495e-07,-1.5401417722367408e-06,-2.1150193687286288e-06,7.866791753965168e-07,3.996558138635077e-06,4.04614388779743e-06,55.75281009600088,27.825845164843372,22.29968763598129,57.955364476795005,77.65435727637788,86.36551395875038,50.642041166921615,16.23627722577551,33.64582758291833,49.93282767792594,21.365505156585986,44.835101128116854,67.95534747514118,94.20862694889368,45.612043611601614,23.723318475215134,0
0.01352275,0.0135330625,0.0135481875,0.0135215,0.013545375,0.013557,0.0135499375,0.01359465,32.86765453884548,40.76240440285531,45.968682494413386,41.601006381963856,48.31613815431599,52.095009707920894,49.130040061948506,58.402913430516215,2.040807351039466,5.733638767139766,-17.94675725645286,14.248487871987738,-10.402151422784721,16.70011537344335,-18.507511747629152,2.7775279053820263,1.3314887935353386e-06,4.53769164668908e-06,8.456186107459713e-06,5.073454822012394e-06,6.7685991980372116e-06,7.273617387302828e-06,5.391036112112468e-06,6.549018775572681e-06,-4.440248975529342e-05,-3.8207523593948325e-05,-2.7064935363807066e-05,-2.3937431012970026e-05,-1.6259028549828972e-05,-8.796274070417987e-06,-3.876981749523571e-06,5.371112541506344e-06,-4.5733978548828757e-05,-4.27452152406374e-05,-3.5521121471266776e-05,-2.901088583498241e-05,-2.3027627747866186e-05,-1.6069891457720815e-05,-9.268017861636037e-06,-1.1779062340663374e-06,33.32552988502892,85.47872837274974,59.22575105397389,31.10610814802401,64.8483067274234,92.11316438584484,34.73873237855628,78.94746553448493,31.284722533989452,79.74508960560995,77.17250831042674,16.857620276036275,75.25045815020812,75.41304901240147,53.24624412618542,76.1699376291029,0
0.0138236875,0.0138004375,0.0137664375,0.0137539375,0.01374775,0.013746250000000002,0.0137180625,0.013717725,53.73334345479165,47.921420652236435,44.602353251541345,44.52780804886885,44.41169519527506,44.70073984556162,41.282338442760256,44.76408023690583,21.351123877774018,-25.000000000000004,21.731602981793188,1.7662500114473143,-20.876238888301536,-0.3352466130795886,20.409467829109808,-7.246687588848326,-2.1499013402811662e-05,-1.3977495456467413e-05,-1.556786555105713e-05,-1.1084125876816807e-05,-5.849845109773917e-06,-3.1061157487098477e-06,-4.295222699170276e-06,5.206353305327953e-08,2.454329746661441e-05,1.711323588223781e-05,-4.1794588631497223e-07,-8.794541790823045e-06,-1.0781551728190116e-05,-1.216091257338946e-05,-1.7359102027129578e-05,-1.6089198034206256e-05,4.604231086942607e-05,3.109073133870522e-05,1.5149919664742154e-05,2.289584085993761e-06,-4.931706618416198e-06,-9.054796824679613e-06,-1.3063879327959302e-05,-1.6141261567259534e-05,80.75566540660566,12.564919473796326,56.83554483529011,48.39419443038079,26.40122927431468,56.859102475578204,43.08750596290763,51.37558558866728,59.404541528831636,37.56491947379633,35.10394185349692,46.62794441893347,47.277468162616216,57.19434908865779,22.678038133797816,58.6222731775156,0
0.0132356875,0.0132263125,0.0132276875,0.0132035625,0.0131723125,0.0131765,0.0131409375,0.0131445,56.534761011468404,54.28614414618275,54.56936519427908,46.631288104482564,40.76291377546925,43.201780258101934,35.352934851228,45.42831103136562,17.55168019807212,-24.11883597375782,17.683593372499033,-18.564757398741182,19.293035229016038,-17.018521131793705,-2.2745140972222835,7.022226923783588,-1.4157589446900547e-06,-7.089641428472714e-07,-1.5561175353376756e-06,-3.564877743613352e-06,-7.553079556054187e-06,-4.694651496976384e-06,-5.237638049061893e-06,2.658942089005752e-07,9.019201121473076e-06,9.27681648113174e-06,6.647347664684183e-06,2.5156756731361737e-06,-7.997662841032533e-06,-1.0997264926670884e-05,-1.5972954855851453e-05,-1.8745414286612185e-05,1.043496006616313e-05,9.98578062397901e-06,8.20346520002186e-06,6.0805534167495245e-06,-4.445832849783489e-07,-6.3026134296944975e-06,-1.073531680678956e-05,-1.901130849551276e-05,51.88641314290752,19.312342349879984,63.22280003089028,1.1992724061184914,32.879105687048074,46.25918277812292,0.0,64.82706275923938,34.33473294483541,43.4311783236378,45.539206658391244,19.764029804859675,13.586070458032044,63.27770390991663,2.2745140972222835,57.80483583545579,0
0.014398875,0.0144098125,0.014397875,0.014369625,0.014391875,0.0144339375,0.014464875,0.01449815,49.65111238936725,52.94104598153601,47.78586926544099,40.47435077786013,50.6039814725635,63.000663980240205,66.47314894278013,65.52747142851942,-5.741364995705367,-6.584735443358909,-10.03539498914266,-1.5691424192763817,24.99999999999999,-1.0658141036401504e-14,-7.204558373102003,2.881823349240792,4.768494087973793e-06,5.497234811221387e-06,2.7617562563859274e-06,-2.065929742722125e-06,-4.196892407536517e-07,5.473007952185353e-06,9.14282274607804e-06,5.582117099478909e-06,-6.684550816460007e-06,-7.400438004965919e-07,7.248429126369484e-07,-4.5347825924136635e-06,-4.6411263034868726e-06,4.4036137057099954e-06,1.6421937595987365e-05,2.6091021637249245e-05,-1.14530449044338e-05,-6.237278611717979e-06,-2.0369133437489793e-06,-2.46885284969154e-06,-4.221437062733221e-06,-1.0693942464753578e-06,7.279114849909323e-06,2.0508904537770333e-05,69.18539924972386,78.14468190276506,4.707427257829098,1.3166783975405782,100.0,96.61756510155796,54.856416485617416,60.78098724787802,74.92676424542923,84.72941734612397,14.742822246971759,2.88582081681696,75.00000000000001,96.61756510155796,62.060974858719426,57.89916389863724,0
0.015439875,0.0155123125,0.0155675625,0.015556875,0.0155375625,0.0155385625,0.0155066875,0.01546865,34.132385874252726,52.51956974603951,56.327235003187454,54.80017755694239,50.812266083339885,50.307107145207034,45.17807739972388,41.34520197690796,16.53640161231333,3.8339523521868313,-23.60202337448326,22.953967755608048,-15.244278894588403,-3.8852476486711103,-0.9208524170868309,7.366402350829903,-1.4444702428310766e-05,-2.013026052719371e-06,1.1792442950610447e-05,7.350934291452803e-06,1.493730547755833e-06,-1.2112822593201014e-06,-4.446612225941536e-06,-6.474778233243062e-06,-2.0946714464697026e-05,-1.720010481948012e-05,5.461339902380122e-06,1.0133497733204756e-05,8.073712663983316e-06,4.94428399920371e-06,-1.0586788918120864e-06,-1.547194636290286e-05,-6.502012036386257e-06,-1.5187078766760748e-05,-6.331103048230327e-06,2.7825634417519506e-06,6.579982116227483e-06,6.155566258523811e-06,3.3879333341294497e-06,-8.997168129659799e-06,38.498142943439525,99.2943666058192,33.625501707703,50.85302779195947,20.793839803144294,35.3342945882766,21.137484320311348,47.127900012271006,21.961741331126184,95.46041425363235,57.22752508218626,27.89906003635143,36.0381186977327,39.2195422369477,22.058336737398182,39.76149766144111,0
0.01552825,0.0156845625,0.0156561875,0.015688499999999998,0.015670125,0.0155795,0.0154749375,0.015467825,57.18933882623392,72.0098879465958,63.925435508985615,66.17570106839831,61.06150091129036,42.68416831072382,31.257770644513425,39.15384367268168,18.360634682321447,-18.904444453702347,12.043291334782245,-12.106963314790196,-3.91351162889992,-2.1183719373897767,4.542240506085486,5.893640769828359,-8.831907575054762e-07,1.826723750017646e-05,9.502259479327209e-06,4.6692767653697585e-06,-2.7886911712802603e-06,-1.5886032643094282e-05,-2.858146410419026e-05,-1.2429366124594881e-05,1.3040016848435159e-05,4.438766760578436e-05,4.926185046692051e-05,5.072615839496605e-05,4.3252908802455733e-05,2.033846908678933e-05,-1.7167653964742388e-05,-3.75375242011122e-05,1.3923207605940635e-05,2.612043010560789e-05,3.9759590987593305e-05,4.605688162959629e-05,4.604159997373599e-05,3.622450172988361e-05,1.1413810139447867e-05,-2.510815807651731e-05,55.13566983840808,68.28666663889295,33.60306720237081,68.09565069886911,14.539427354532368,0.0,10.291195367884962,70.98330956175127,36.77503515608663,87.19111109259529,21.559775867588566,80.2026140136593,18.45293898343229,2.1183719373897767,5.7489548617994775,65.0896687919229,0
0.0156505625,0.015696875,0.01567375,0.01559275,0.0154088125,0.0155011875,0.0155856875,0.0153297,29.28054234601296,34.047689359803165,35.34971876487723,33.186497069597465,26.94831246675972,41.20048932725403,46.53613172154161,34.99326930120158,7.612558989968683,-8.802940447887154,4.507378640602656,-19.598452723210148,12.988036873139205,11.584120945598276,-16.23882448540413,-2.9278094015596032,-7.457143996056753e-05,-2.4967771350492763e-05,3.875434011728106e-06,1.127107029005309e-05,-5.2349591494269815e-06,9.232893896253847e-06,3.417892172413266e-05,1.3549672680119616e-06,-0.00018897445337796422,-0.00018289440249575492,-0.00015941148368566176,-0.000140789779613946,-0.00015480829424894705,-0.0001415328852774093,-8.952597031875157e-05,-9.304432822505888e-05,-0.00011440301341739673,-0.0001579266311452621,-0.00016328691769738988,-0.00015206084990399907,-0.00014957333509952003,-0.00015076577917366317,-0.00012370489204288426,-9.439929549307084e-05,97.08338252435206,81.8553044207126,53.79759798872251,11.332823121804461,19.482055309708787,98.71647345621237,70.58461011753909,9.207762575764386,89.47082353438337,90.65824486859975,49.29021934811985,30.93127584501461,6.4940184365695846,87.13235251061411,86.82343460294321,12.13557197732399,0
0.0181965,0.0181331875,0.0181098125,0.018134625,0.0181506875,0.018120625,0.018106625,0.0181108,45.27307243069061,37.918544861226074,36.805576174004344,44.480688504649,46.934200905713396,40.956696680090964,42.432806862371066,46.62240124235139,3.111754193921255,-2.2270360192146725,8.546283792613858,15.568998032679579,-21.564463699737512,-3.435536300262436,19.503759735768142,-1.4646700689368382,3.412030591719859e-06,-7.748791145288126e-06,-9.04428905376828e-06,-1.92900584197006e-06,4.7628414261948494e-06,2.506830124293194e-06,-1.077515034914514e-06,2.479059654688582e-06,-2.2595444501369993e-06,-1.735621310636551e-05,-2.8029550705938044e-05,-2.6207274742632604e-05,-1.6408176586566424e-05,-1.4383035718029852e-05,-1.8603314319556346e-05,-1.5624541673594367e-05,-5.671575041856857e-06,-9.607421961077383e-06,-1.8985261652169768e-05,-2.4278268900662547e-05,-2.1171018012761277e-05,-1.6889865842323048e-05,-1.7525799284641832e-05,-1.810360132828295e-05,16.08105960869293,5.5645512263154675,31.359984543831448,83.06286430016081,37.177317754379565,25.0,77.36617160544564,55.24016055485668,12.969305414771677,7.791587245530142,22.81370075121759,67.49386626748122,58.74178145411707,28.43553630026243,57.86241186967751,56.70483062379353,0
0.017585999999999997,0.01758275,0.0175945,0.01763475,0.0176378125,0.017633562499999998,0.0176475625,0.01764445,42.419137378700036,42.37633146479386,47.68267279068218,57.66792965092817,56.320141946247645,53.624946100888344,56.134136415748046,51.359398858582935,20.746875551385926,-21.1529772939249,24.371406547771254,-1.4182618744449478,-21.739535278981887,9.102251493995887,14.684139111659801,-9.019774869252991,-5.393721143633941e-06,-1.8844363382957718e-06,6.200973445146482e-07,7.337478018365802e-06,7.195771963019753e-06,2.991312782929894e-06,1.337306897696803e-06,-1.2410665239279975e-07,-1.4331670380690435e-05,-1.3523179809469925e-05,-1.1996051355348156e-05,-3.232869712375616e-07,7.620962738599628e-06,7.944767900455209e-06,7.5344790263090836e-06,9.174942165026539e-06,-8.937949237056494e-06,-1.1638743471174154e-05,-1.2616148699862805e-05,-7.660764989603366e-06,4.2519077557987507e-07,4.9534551175253135e-06,6.197172128612281e-06,9.29904881741934e-06,73.08888486028128,37.5112596087016,83.00590107586865,96.92971700998942,21.359752622284685,38.242873958564225,74.74771081266817,19.961615301562702,52.34200930889535,58.6642369026265,58.63449452809741,98.34797888443431,43.09928790126658,29.140622464568338,60.06357170100837,28.981390170815693,0
