Open,Close,High,Low,Buy,Sell,DirVela,Wlc,Rsi,RsiOver,MacdDif,Atr
7509.15,7514.48,7515.0,7508.27,9.127339000000003,7.4425440000000025,1,7513.0575,58.273288176745666,0,1,6.167119042070536
7514.47,7515.21,7516.82,7511.93,25.233367000000005,15.451206000000004,1,7514.7925,58.87886959112074,0,1,6.0758962533511705
7516.06,7512.61,7516.99,7510.98,15.312261000000001,21.853501000000005,-1,7513.2975,55.77412206630296,0,1,6.071189378111817
7511.83,7513.68,7516.08,7510.72,13.003645,11.809025000000002,1,7513.54,56.78408549228532,0,1,6.020390136818093
7514.28,7516.03,7516.03,7511.28,12.007292000000003,12.840133999999988,1,7514.8425,58.99868760565356,0,1,5.929647984188229
7514.92,7517.37,7519.99,7514.66,20.634730000000005,29.300367999999974,1,7517.3475,60.24956713148361,0,1,5.886815985317635
7517.37,7516.96,7517.9,7515.28,3.2191060000000005,4.025584,-1,7516.775,59.649926051931836,0,1,5.653471986366368
7516.97,7511.31,7517.07,7511.0,24.63426599999999,36.63577099999999,-1,7512.672500000001,51.973351930913516,0,1,5.6832239873401775
7511.28,7508.86,7512.33,7508.86,3.163003000000001,12.562873000000002,-1,7509.727499999999,49.02693244052775,0,-1,5.525136559673039
7508.87,7508.77,7509.83,7506.32,3.994739000000001,7.376101,-1,7508.422500000001,48.91722482623018,0,-1,5.381198233982124
7509.32,7507.93,7509.93,7505.52,6.336900000000001,13.241405000000002,-1,7507.8275,47.841192044422705,0,-1,5.311826931554819
7507.65,7508.97,7510.93,7506.51,4.298040000000003,5.022462999999999,1,7508.845,49.32738681846827,0,-1,5.248125007872337
7508.97,7512.41,7513.81,7508.29,25.333686000000018,5.210959999999999,1,7511.73,53.99663988878957,0,-1,5.267544650167202
7512.21,7510.91,7512.61,7507.47,9.212436000000004,15.626888,-1,7510.475,51.75708643792113,0,-1,5.258434318012361
7511.71,7514.92,7515.0,7509.35,21.86521300000001,4.599791,1,7513.547500000001,56.90318044130693,0,-1,5.286403295297165
7514.92,7513.97,7515.0,7513.21,13.384716999999995,11.109863999999998,-1,7514.0375,55.39559027116622,0,-1,5.036660202775936
7513.54,7514.0,7514.0,7512.55,17.304540999999993,4.808248999999997,1,7513.6375,55.43574306405198,0,-1,4.780470188291928
7513.99,7513.56,7514.0,7513.17,5.390519,3.3198420000000013,-1,7513.5725,54.65857954094216,0,-1,4.498293746271071
7513.72,7513.01,7514.0,7513.0,4.227836000000001,4.157617999999999,-1,7513.255,53.64617063200471,0,-1,4.248415621537423
7513.0,7508.53,7513.0,7507.22,9.083472000000002,15.167534999999999,-1,7509.32,46.148071442632414,0,-1,4.358528791427604
7508.97,7510.0,7511.0,7507.35,22.560135999999996,8.975320999999992,1,7509.5875,48.68262176980358,0,-1,4.307919592039892
7510.08,7504.63,7510.41,7501.4,10.017601,23.834062999999993,-1,7505.2675,41.0769218821928,0,-1,4.643782478322772
7504.83,7510.67,7511.53,7502.0,16.68607400000001,6.9986510000000015,1,7508.7175,50.453158098563236,0,-1,4.9927980155854135
7510.9,7509.02,7511.08,7508.0,7.576325000000001,7.943732000000005,-1,7509.280000000001,48.196874538700925,0,-1,4.856169585900736
7509.05,7509.88,7513.17,7509.01,6.380270000000002,5.235835,1,7510.485000000001,49.46538335203671,0,-1,4.806443186907815
7509.87,7504.66,7510.0,7503.97,6.279628999999999,14.566877000000003,-1,7505.8225,42.64021122607867,0,-1,4.893840102128668
7504.66,7504.35,7505.12,7500.51,14.439129999999995,4.413057000000001,-1,7503.5825,42.26722581295931,0,-1,4.873565809119454
7504.35,7502.2,7504.35,7500.23,6.822386,6.554696999999998,-1,7502.245,39.67512295468606,0,-1,4.819739679896693
7502.58,7500.0,7502.59,7500.0,9.962273999999997,23.07455800000001,-1,7500.6475,37.16361074539473,0,-1,4.6604725599040835
7500.0,7498.33,7500.9,7498.33,8.097601,5.017043000000001,-1,7498.9725,35.335082810405936,0,-1,4.5111530913394855
7498.34,7503.16,7503.17,7496.07,9.585655000000004,7.614564000000001,1,7501.389999999999,43.92807652670521,0,-1,4.696070727672406
7503.05,7503.35,7505.16,7501.5,5.2779440000000015,5.304748,1,7503.34,44.241964291697975,0,-1,4.6220656756957945
7503.52,7509.07,7510.0,7502.66,21.47053499999999,5.350805999999998,1,7507.7,52.8070743228737,0,-1,4.816203841717534
7509.0,7511.33,7511.95,7507.33,18.70313799999999,3.908821,1,7510.485,55.70243347817081,0,1,4.802189281594845
7511.37,7505.19,7511.8,7505.19,7.868173999999998,11.91556,-1,7506.8425,47.225368493729185,0,1,4.931318618623826
7506.0,7507.4,7509.09,7505.18,8.152984,8.551198000000001,1,7507.2675,50.16513741794287,0,1,4.858367288722114
7507.4,7507.94,7508.31,7507.03,16.724776999999996,4.577298999999999,1,7507.805,50.88506322838884,0,1,4.6027696252420105
7508.19,7513.21,7513.46,7507.95,21.105051,3.524996999999998,1,7511.9575,57.35919342194028,0,1,4.668286080581898
7513.2,7508.47,7515.0,7508.46,22.353644999999997,14.428723000000002,-1,7510.1,50.86481330866188,0,1,4.801979931968902
7508.47,7509.46,7511.18,7505.17,10.808905,7.790195,1,7508.8175,52.08505867000742,0,1,4.888267079685425
7509.45,7507.76,7509.46,7506.41,9.565407999999998,11.711148999999999,-1,7507.8475,49.798062632558896,0,1,4.756962288279337
7507.77,7509.99,7510.16,7507.76,10.104771000000001,8.468968999999998,1,7509.475,52.730151251093474,0,1,4.588607839116501
7509.7,7511.99,7515.0,7509.62,12.520197999999999,11.553697999999995,1,7512.15,55.25431536474398,0,1,4.645135850608187
7512.11,7511.64,7513.62,7510.01,7.9391140000000044,7.568460999999998,-1,7511.727500000001,54.70379478110423,0,1,4.571197575564722
7511.59,7503.4,7515.0,7502.3,15.466434000000008,27.999728999999956,-1,7506.025,43.67183538884462,0,1,5.151826320167229
7502.96,7509.17,7510.11,7502.56,11.973335999999996,13.707226,1,7507.7525000000005,51.107365316139244,0,1,5.323124440155232
7509.85,7506.15,7509.99,7504.99,12.500601999999999,12.069539999999998,-1,7506.82,47.56806341412056,0,-1,5.300044123001287
7506.54,7505.05,7506.54,7504.99,2.1791489999999984,5.196899000000001,-1,7505.407499999999,46.31006545349799,0,-1,5.032183828501209
7505.51,7502.33,7509.91,7495.77,13.170411999999978,51.58800900000002,-1,7502.585,43.263260748627644,0,-1,5.682742126465366
7502.45,7496.2,7503.64,7495.0,23.831130999999967,27.566657999999986,-1,7497.76,37.30626550502898,0,-1,5.8939748317178635
7496.21,7498.76,7498.99,7496.07,18.077618,15.959883999999997,1,7498.145,40.96223121898779,0,-1,5.681548058023735
7498.76,7499.57,7499.97,7497.63,9.867690999999994,7.844698,1,7499.1849999999995,42.112482267575594,0,-1,5.442866053879193
7498.88,7498.54,7500.0,7498.0,7.752286,5.356111,-1,7498.77,41.01808506895331,0,-1,5.196947050030679
7498.21,7499.87,7499.87,7496.34,5.3673109999999955,6.417282000000004,1,7498.987499999999,43.07522828957024,0,-1,5.077879403599899
7499.68,7496.99,7503.08,7496.44,15.37020299999999,17.039245,-1,7498.375,39.83527319822067,0,-1,5.189459446199929
7497.01,7499.93,7500.29,7495.57,13.304607999999993,13.78069799999999,1,7498.93,44.430309108795896,0,-1,5.155926628614238
7499.93,7497.31,7499.93,7496.05,6.757110999999999,7.615583999999993,-1,7497.65,41.39610309398704,0,-1,5.064789012284657
7497.66,7499.96,7499.99,7496.95,11.546087000000005,5.557885999999998,1,7499.215,45.4536251469204,0,-1,4.920161225692893
7499.97,7507.77,7510.0,7499.77,19.06999599999999,20.35582999999998,1,7506.3275,55.2806066753055,0,1,5.299435423857655
7508.42,7512.54,7513.96,7506.76,11.623432999999997,14.609324000000003,1,7511.450000000001,60.01830572188545,0,1,5.435190036439238
7512.61,7511.1,7513.36,7510.34,9.835673999999994,8.389588000000007,-1,7511.475,58.01992813871399,0,1,5.26267646240783
7511.69,7505.0,7511.71,7505.0,13.224692000000001,10.217689000000007,-1,7506.6775,50.36907570344288,0,1,5.366056715092988
7505.03,7506.15,7507.0,7505.0,5.000612,10.681307,1,7506.075,51.66316294795899,0,1,5.125624092586345
7506.15,7506.38,7511.65,7505.85,31.42451399999996,7.530046999999997,1,7507.5650000000005,51.93310586283273,0,1,5.173793800258697
7506.7,7505.96,7508.68,7503.99,4.292991999999999,11.711661999999988,-1,7506.1475,51.36894816890566,0,1,5.139237100240256
7505.55,7502.2,7505.96,7502.0,5.285102,6.459489999999998,-1,7503.09,46.499012880794005,0,1,5.055005878794526
7502.21,7504.72,7505.99,7501.0,11.189385999999997,13.098074000000004,1,7504.1075,49.925407062382504,0,1,5.050362601737758
7504.62,7504.0,7505.8,7502.73,3.4494819999999926,4.277685000000002,-1,7504.1325,48.960603430470925,0,1,4.908908130185105
7504.17,7505.99,7505.99,7500.86,11.265869999999998,5.767558999999987,1,7504.7074999999995,51.736730358542914,0,1,4.924700406600463
7505.99,7505.99,7505.99,7505.56,16.704542999999994,2.7405069999999996,0,7505.8825,51.73673035854291,0,1,4.603650377557528
7505.99,7506.99,7507.0,7505.89,25.538938000000005,6.741186999999989,1,7506.7175,53.219636520557145,0,1,4.354103922017681
7507.0,7507.75,7509.18,7506.33,9.954637999999992,3.3512040000000014,1,7507.7525000000005,54.367188669772695,0,1,4.246667927587873
7507.51,7504.72,7509.07,7504.23,9.750270000000008,6.067758000000002,-1,7505.6849999999995,49.186705219891536,0,1,4.289048789903036
7504.34,7503.81,7507.63,7502.19,7.635803000000001,4.678331000000001,-1,7504.360000000001,47.7161469789696,0,1,4.371259590624284
7503.49,7505.68,7506.43,7501.57,8.344831000000003,7.116397000000001,1,7504.84,50.960761533431196,0,1,4.406169619865448
7505.72,7509.99,7513.36,7504.23,16.585277000000005,9.316271,1,7509.3925,57.506235248019756,0,1,4.743586075589353
7510.62,7516.66,7520.0,7509.4,31.73544499999995,5.655184999999998,1,7515.68,65.23882633176511,1,1,5.161901355904425
7516.66,7521.01,7522.0,7516.66,35.73014099999994,20.560479000000008,1,7520.17,69.17802918927319,1,1,5.174622687625549
7520.74,7518.18,7525.0,7515.27,33.252104999999986,6.1592090000000015,-1,7519.1575,64.08960431373325,0,1,5.50000678136655
7518.76,7515.03,7520.0,7512.47,5.848059999999999,14.448044000000003,-1,7515.6325,58.896649178355275,0,1,5.645006296983206
7513.53,7516.54,7519.17,7512.71,8.274489000000006,6.703672000000004,1,7516.24,60.546933674726,0,1,5.70322013291298
7516.44,7516.04,7518.0,7514.95,7.517228,3.064257000000001,-1,7516.2575,59.69230457051219,0,1,5.513704409133495
7516.07,7517.87,7517.87,7516.0,5.007276,2.549567,1,7517.4025,61.81665085855763,0,1,5.253439808481095
7517.87,7538.01,7539.0,7517.33,96.911355,39.636742,1,7533.0875,76.49736036854014,1,1,6.42605125073245
7537.64,7536.19,7539.09,7532.41,49.344524000000014,25.964734999999997,-1,7535.969999999999,73.73829050949142,1,1,6.444190447108724
7536.19,7542.17,7544.17,7535.0,37.68832399999996,15.650494999999992,1,7540.8775000000005,76.71056964424452,1,1,6.6388911294581066
7542.13,7533.56,7542.13,7532.0,14.266961999999994,35.036393999999994,-1,7535.3125,65.25835738531275,1,1,6.8911131916396755
7534.33,7536.98,7538.61,7533.72,8.199629999999999,4.476916000000001,1,7536.5725,67.34384162684728,1,1,6.759605106522504
7536.98,7526.33,7537.03,7525.82,15.430004999999998,15.915454000000008,-1,7528.8775,56.05868361026077,0,1,7.077490456056614
7526.33,7529.99,7530.0,7525.11,14.261902000000013,10.598234999999967,1,7528.7725,58.62474255053475,0,1,6.921241137766879
7529.17,7532.17,7532.17,7525.0,15.652467,29.39016,1,7530.3775000000005,60.11864938269157,0,1,6.939009627926393
7531.58,7528.38,7533.09,7528.36,10.184775000000002,10.019039999999995,-1,7529.5525,56.31193202789002,0,1,6.781223225931685
7528.38,7532.44,7533.08,7528.38,10.00776,3.7863279999999984,1,7531.584999999999,59.28603705359049,0,-1,6.632564424079409
7532.45,7533.01,7534.97,7530.96,17.8653,16.524921000000013,1,7532.9875,59.700822159271006,0,-1,6.445238393788038
7533.53,7538.49,7539.17,7532.76,16.806105999999986,7.190744000000004,1,7537.2275,63.54599135529306,0,1,6.442721365660311
7538.17,7541.65,7543.31,7537.13,17.020845,9.445585999999997,1,7540.9349999999995,65.58517368018528,1,1,6.423955553827453
7541.32,7536.84,7541.77,7535.0,9.404400999999995,20.453201000000004,-1,7537.6125,60.076371964764654,0,1,6.44867301426838
7536.91,7535.17,7537.36,7533.9,18.334773000000002,5.8420609999999975,-1,7535.4,58.24708540061584,0,-1,6.235196370392069
7534.37,7534.01,7539.2,7532.76,18.878416999999942,35.65455399999997,-1,7534.995,56.94991412843648,0,-1,6.2498252010783215
7534.02,7534.17,7535.0,7530.47,8.780130999999999,17.57904400000001,1,7533.4525,57.09185567495562,0,-1,6.126980543858423
7534.7,7528.49,7535.01,7528.09,14.896649000000005,23.062389000000003,-1,7530.02,50.70092077514579,0,-1,6.183624790725683
7528.56,7528.34,7529.97,7527.04,3.2933439999999994,3.842437,-1,7528.422500000001,50.540021804345045,0,-1,5.951223019959584
7527.76,7524.99,7527.89,7520.29,18.54836299999999,12.119371999999995,-1,7524.54,46.9560298893888,0,-1,6.101135661391055
7524.99,7522.09,7527.56,7522.09,11.931772999999993,9.211604999999993,-1,7523.4575,44.04424907276513,0,-1,6.056054542720283
7522.59,7521.96,7522.99,7518.17,7.863686000000004,12.109422999999998,-1,7521.27,43.912790659695176,0,-1,5.967764932525957
7521.92,7516.64,7522.24,7516.28,4.7371669999999995,19.6909,-1,7517.950000000001,38.8080471255952,0,-1,5.967210294488391
7516.64,7515.71,7518.0,7513.0,4.675853,26.75245799999998,-1,7515.605,37.97693653066949,0,-1,5.898123844882077
7516.4,7522.63,7525.67,7515.67,46.878390000000024,13.808570999999993,1,7521.65,47.061721875576126,0,-1,6.191114998819072
7522.52,7516.17,7523.84,7515.77,9.95462,9.264928999999997,-1,7517.9875,41.02112164315765,0,-1,6.325321070331975
7516.16,7508.99,7516.94,7505.75,17.138673999999984,53.85661099999997,-1,7510.1675,35.55815977896609,0,-1,6.672798136736804
7508.5,7509.54,7511.17,7506.0,13.94355300000001,13.792676999999994,1,7509.0625,36.258431059274095,0,-1,6.56545541268418
7509.54,7513.56,7517.08,7509.19,12.279901999999995,3.9219980000000003,1,7513.3475,41.280991185920755,0,-1,6.660065740349618
7513.47,7515.6,7515.6,7508.17,13.875129999999988,7.224574000000004,1,7513.7425,43.70514353066685,0,-1,6.715061044610381
7515.64,7517.7,7519.95,7514.75,28.167720999999982,11.967073000000001,1,7517.525,46.168848361446074,0,-1,6.606842398566769
7517.63,7520.8,7523.05,7517.21,19.077890999999994,14.640521999999999,1,7520.465,49.67047526748104,0,-1,6.552067941526296
7520.11,7520.0,7521.04,7519.38,5.809253000000014,11.282247000000009,-1,7520.105,48.78847958253181,0,-1,6.202634517131551
7520.0,7512.03,7520.01,7510.0,9.60297199999999,10.410252,-1,7513.5175,40.981107860269645,0,-1,6.474589194479313
7512.89,7512.92,7514.55,7512.03,2.1209809999999996,4.440477,1,7513.105,42.095445163119734,0,-1,6.192118537730821
7512.92,7514.51,7517.27,7512.06,18.151379000000002,6.288610000000003,1,7514.587500000001,44.12515406140124,0,-1,6.121967213607194
7515.54,7515.13,7515.6,7511.51,3.643917,10.301536000000002,-1,7514.342500000001,44.93568669427348,0,-1,5.976826698349548
7515.13,7514.66,7515.13,7511.29,10.570488000000003,8.480421999999997,-1,7513.9349999999995,44.409762119246906,0,-1,5.824196219896019
7514.32,7515.2,7517.13,7512.1,14.995276999999996,7.3687249999999995,1,7514.907499999999,45.203298935063394,0,-1,5.767467918474857
7515.37,7515.61,7517.48,7515.03,5.825314000000001,6.850337000000003,1,7515.932499999999,45.83550409178032,0,1,5.530505924298069
7515.6,7515.17,7517.32,7511.03,8.193117999999991,11.511386000000002,-1,7514.6725,45.23238015527759,0,1,5.584755501133919
7514.87,7523.04,7525.39,7514.8,12.596903999999997,7.497443,1,7521.5675,56.30688464378778,0,1,5.94227296533865
7523.04,7520.0,7524.34,7518.6,6.504119,15.454896999999997,-1,7520.735000000001,51.938012850096506,0,1,5.927824896385873
7520.0,7519.44,7521.24,7517.17,5.7494320000000005,9.969233999999995,-1,7519.3225,51.15068005812458,0,1,5.795123118072576
7519.44,7519.03,7519.99,7519.03,2.5010550000000005,10.310523000000014,-1,7519.27,50.54652993301061,0,1,5.449757181067395
7519.03,7511.97,7522.32,7511.97,18.165860000000006,68.360372,-1,7514.557500000001,41.46462884468465,0,1,5.7997745252768285
7511.97,7517.2,7517.9,7511.96,17.730373000000032,10.213443999999974,1,7516.0650000000005,48.80317635035808,0,1,5.809790630614169
7517.21,7517.16,7521.49,7516.59,4.940942999999999,6.874277999999993,-1,7518.1,48.752833872872245,0,1,5.744805585570274
7517.42,7516.48,7519.35,7516.45,3.2233290000000006,14.476918999999993,-1,7517.19,47.84919534539365,0,1,5.541605186601008
7516.47,7516.89,7520.0,7516.47,8.261917999999994,13.16532400000001,1,7517.5625,48.469378381593415,0,1,5.397919101843775
7518.1,7516.04,7518.1,7515.72,2.4670339999999986,5.7226490000000005,-1,7516.475,47.21575928398295,0,1,5.182353451712085
7516.18,7515.97,7517.54,7515.02,1.4038210000000002,4.198766,-1,7516.125,47.10770204493539,0,1,4.992185348018331
7516.38,7516.29,7517.2,7514.29,2.6845800000000004,6.081656999999996,-1,7516.0175,47.69699352756022,0,1,4.843457823159868
7516.2,7513.3,7516.7,7511.0,5.513910000000001,18.782791999999997,-1,7513.575000000001,42.88874447662071,0,-1,4.904639407219865
7512.66,7513.34,7515.0,7511.53,12.747385000000003,4.3869810000000005,1,7513.3025,42.97156936441596,0,-1,4.802165163847036
7512.75,7510.01,7515.81,7510.01,14.334016000000002,11.303326000000004,-1,7511.46,38.02728547442019,0,-1,4.8734390807151176
7511.31,7501.11,7511.92,7501.11,10.207453,27.32435100000001,-1,7503.8125,28.566786716874265,-1,-1,5.297479146378352
7501.11,7509.57,7511.11,7500.91,29.283930999999995,22.030019999999983,1,7507.79,43.066292874286304,0,-1,5.647659207351315
7509.53,7506.94,7510.78,7505.55,3.608867000000004,4.156513000000003,-1,7507.5525,40.325933486914906,0,-1,5.61782640682619
7506.6,7509.58,7511.11,7505.49,5.877261000000001,6.844104000000004,1,7508.94,44.16652032945298,0,-1,5.617981663481454
7509.85,7517.54,7519.03,7509.84,8.517252000000003,16.207541,1,7515.987499999999,53.81771723002219,0,1,5.891697258947052
7517.63,7515.28,7518.48,7512.98,7.934321000000003,5.711048,-1,7515.504999999999,51.11609746189409,0,1,5.8637188833079765
7515.28,7516.34,7517.39,7515.0,4.2701649999999995,2.1032979999999997,1,7516.2675,52.3249469947748,0,1,5.615596105928859
7516.35,7512.97,7516.35,7508.49,5.383782000000002,5.749642999999998,-1,7512.695,48.24055521019424,0,1,5.775910669791124
7512.98,7508.16,7512.98,7506.92,4.071764000000001,13.504015999999979,-1,7509.055,43.07259147152079,0,1,5.796202764806007
7508.4,7506.82,7508.45,7505.41,8.980445000000005,2.7594799999999995,-1,7506.875,41.731328975834245,0,-1,5.599331138748433
7506.83,7510.92,7511.74,7506.36,6.24615,2.5830449999999994,1,7509.985,47.15372124217104,0,-1,5.5836646288378375
7510.93,7507.61,7510.93,7505.75,5.2330760000000005,7.108935000000002,-1,7507.975,43.62422770390735,0,-1,5.554831441063727
7507.61,7504.93,7509.04,7504.38,9.825415,13.909898000000005,-1,7505.82,40.95148265863461,0,-1,5.490914909559165
7507.0,7506.63,7507.93,7505.06,7.272835999999999,2.05114,-1,7506.5625,43.32357211260242,0,-1,5.312992416019225
7506.63,7503.81,7506.63,7502.2,4.372396000000003,15.581066000000066,-1,7504.1125,40.42267712012441,0,-1,5.24992152916073
7503.86,7506.53,7510.35,7503.86,9.848469999999995,6.782766999999994,1,7506.817499999999,44.296958328775155,0,-1,5.342069991363532
7506.56,7505.1,7508.92,7505.1,3.0378160000000007,8.311955,-1,7506.055,42.72394179503854,0,-1,5.233350706266116
7505.04,7507.19,7509.97,7504.34,4.4752220000000005,6.736055000000001,1,7507.172500000001,45.75579164043022,0,-1,5.261682798675687
7507.26,7499.55,7508.73,7499.46,5.078459,14.59208700000001,-1,7501.8225,37.86524495858142,0,-1,5.547991170198818
7499.94,7504.15,7508.84,7499.6,11.001386000000004,6.415588000000001,1,7504.1849999999995,44.11425498196822,0,-1,5.815277515184614
7504.15,7508.0,7508.57,7503.2,6.706128000000002,4.413807,1,7506.9425,48.75919544867978,0,-1,5.783471978385705
7508.01,7504.97,7508.57,7503.72,5.2647900000000005,11.482238999999996,-1,7505.557500000001,45.550428633097425,0,1,5.716795408500973
7504.92,7504.7,7508.91,7502.15,16.906515000000002,11.569771999999974,-1,7505.115,45.26457357645531,0,1,5.79131002217949
7505.72,7509.01,7509.01,7505.2,3.6039039999999987,4.003445000000001,1,7508.0575,50.59456298006052,0,1,5.685502163452412
7508.96,7512.45,7514.77,7508.57,22.209197000000014,7.69972500000001,1,7512.0599999999995,54.41039724519027,0,1,5.722252008920149
7512.45,7510.0,7512.45,7510.0,6.620206,6.052416999999999,-1,7510.6125,51.36744558687801,0,1,5.488519722568697
7510.0,7509.6,7513.76,7506.05,14.271367000000005,8.137689999999997,-1,7509.7525000000005,50.867261233751606,0,1,5.647196885242364
7508.9,7513.11,7513.8,7508.63,9.995027000000011,8.031673999999999,1,7512.1625,55.00740116728585,0,1,5.613111393439342
7513.05,7514.48,7518.73,7512.63,11.391759,30.031823999999997,1,7515.08,56.54650148864524,0,1,5.647889151050778
7514.48,7519.69,7520.0,7512.63,6.559144000000003,9.050309,1,7518.0025000000005,61.88612670053245,0,1,5.770897068832858
7519.68,7518.82,7519.68,7516.05,6.861463000000001,11.374189,-1,7518.3425,60.54813623353883,0,1,5.618690135344756
7518.82,7520.34,7520.53,7518.82,2.338437,5.656565000000001,1,7520.0075,62.090261061986936,0,1,5.339497982820133
7520.34,7515.06,7520.35,7513.67,14.569497000000002,14.103903000000004,-1,7516.035,54.169262324940334,0,1,5.435248126904431
7515.05,7521.08,7522.84,7515.05,5.372407000000006,13.659885,1,7520.0125,60.3759831306889,0,1,5.603444689268398
7521.09,7518.01,7522.12,7516.95,3.7544770000000014,12.380288999999975,-1,7518.7725,56.19633319671736,0,1,5.57248435432066
7518.01,7521.79,7522.97,7518.01,6.9038520000000005,8.416443999999997,1,7521.139999999999,59.879179596524224,0,1,5.5287354718691875
7521.8,7521.78,7522.88,7518.0,10.609251000000002,19.32097900000002,-1,7521.110000000001,59.864839969719206,0,1,5.482397223878539
7521.78,7520.66,7522.27,7520.01,4.735934999999999,4.1364849999999995,-1,7520.9,58.18421845660151,0,1,5.252225993601515
7521.3,7520.66,7521.94,7520.66,3.07787,3.619188,-1,7520.98,58.18421845660151,0,1,4.968495565487103
7521.4,7523.71,7527.0,7520.81,18.208896,13.411105000000003,1,7523.807500000001,61.58983285341487,0,1,5.066460167952321
7523.71,7520.62,7523.84,7519.0,4.402536000000001,6.287501999999994,-1,7521.02,56.563674229448445,0,1,5.050284441670023
7520.45,7516.04,7523.74,7515.39,14.190902000000005,22.424269999999986,-1,7517.8025,50.044730902525316,0,1,5.285978410122125
7516.05,7517.7,7517.71,7514.09,7.999117999999998,9.546842000000002,1,7516.799999999999,52.19522457414533,0,-1,5.16697995225625
7517.71,7517.86,7519.73,7514.2,5.045996,5.267569999999999,1,7517.4125,52.4078858629622,0,-1,5.1929099556665
7517.69,7513.32,7518.0,7511.74,4.331138999999997,7.823555000000001,-1,7514.094999999999,46.13626055589693,0,-1,5.269130673118909
7513.36,7514.18,7514.99,7511.71,1.8915890000000009,5.288082999999995,1,7513.765,47.41986854832445,0,-1,5.127049910753255
7514.15,7510.2,7514.59,7506.05,5.465155000000002,8.064358000000004,-1,7510.26,42.385732905952985,0,-1,5.370832059985163
7509.19,7502.01,7509.99,7500.48,8.417118000000002,25.539579999999983,-1,7503.6224999999995,34.313177757132316,-1,-1,5.681486912843384
7502.0,7508.45,7511.11,7501.97,11.798619999999994,13.038035000000006,1,7507.495,43.43579873559027,0,-1,5.9285235619259575
7508.57,7507.35,7510.0,7505.32,3.315407,6.308065000000001,-1,7507.505,42.353803623407835,0,-1,5.839343307502696
7508.83,7505.24,7509.87,7505.24,22.680386,4.29403700000001,-1,7506.3975,40.28102712274656,0,-1,5.752961642681082
7505.89,7505.62,7509.47,7502.14,6.240199999999999,8.04355,-1,7505.7125,40.842534467972094,0,-1,5.8656072396324275
7506.33,7509.32,7512.33,7505.54,5.008197999999999,6.85341,1,7509.1275,46.15160712791045,0,-1,5.931635293944394
