p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,rsi,rsi1,rsi2,rsi3,rsi4,rsi5,rsi6,rsi7,rsi8,rsi9,rsi10,rsi11,rsi12,rsi13,rsi14,rsi15,sto,sto1,sto2,sto3,sto4,sto5,sto6,sto7,sto8,sto9,sto10,sto11,sto12,sto13,sto14,sto15,macd,macd1,macd2,macd3,macd4,macd5,macd6,macd7,macd8,macd9,macd10,macd11,macd12,macd13,macd14,macd15,macdl,macd1l,macd2l,macd3l,macd4l,macd5l,macd6l,macd7l,macd8l,macd9l,macd10l,macd11l,macd12l,macd13l,macd14l,macd15l,macds,macd1s,macd2s,macd3s,macd4s,macd5s,macd6s,macd7s,macd8s,macd9s,macd10s,macd11s,macd12s,macd13s,macd14s,macd15s,macdh,macd1h,macd2h,macd3h,macd4h,macd5h,macd6h,macd7h,macd8h,macd9h,macd10h,macd11h,macd12h,macd13h,macd14h,macd15h,stol,sto1l,sto2l,sto3l,sto4l,sto5l,sto6l,sto7l,sto8l,sto9l,sto10l,sto11l,sto12l,sto13l,sto14l,sto15l,stos,sto1s,sto2s,sto3s,sto4s,sto5s,sto6s,sto7s,sto8s,sto9s,sto10s,sto11s,sto12s,sto13s,sto14s,sto15s,Pred
6192.272499999999,6195.0375,6148.9325,6105.6175,6104.94,6130.1775,6113.46,6110.1525,6110.3125,6106.4275,6113.41,6108.799999999999,6121.6875,6119.4,6122.62,6087.0734375,28.47701283159281,33.78249899501983,13.739049160734815,9.233142839129837,19.35725528706687,31.096879545792603,26.085239718632046,29.433406547640217,28.555140276913754,28.21733242658862,31.736721257002603,29.91955586525508,39.26762932095568,37.481886381939525,39.43965396275363,33.89304038152014,9.222280940205607,0.0,-66.66666666666667,-33.333333333333336,27.49321919387829,45.62694129600928,7.951844314831689,6.21503288186824,-4.2571210176372745,-28.551686783537733,26.369375432656014,-15.269593136784323,17.21099390935794,6.437570316691421,5.386711796333259,-5.4685710543869,-2.0719259198791207,-1.2479047502053273,-4.190994018650716,-8.480711944167073,-9.642039343103173,-8.350626082603124,-8.656769967548232,-7.7643956432070595,-6.907412102371364,-5.917997051111147,-4.333208515544381,-3.398059226971256,-1.1353228553979875,0.15487524639615913,1.465683135593462,0.4463475810674442,-10.122937871007707,-9.610892888885246,-13.601730661993315,-20.01162657355144,-23.583463808263332,-24.379707068414064,-26.85004344524623,-27.898768031706823,-28.76863751646397,-29.258721727981538,-28.75723532130087,-28.671600839470557,-26.692695181746785,-25.3637782683536,-23.68654959525793,-21.302374723652974,-8.051011951128586,-8.362988138679919,-9.410736643342599,-11.530914629384366,-13.941424465160159,-16.02908098581094,-18.193273477697996,-20.134372388499763,-21.861225414092605,-23.34072467687039,-24.424026805756487,-25.2735416124993,-25.557372326348798,-25.518653514749758,-25.15223273085139,-21.748722304720417,-2.0719259198791207,-1.2479047502053273,-4.190994018650716,-8.480711944167073,-9.642039343103173,-8.350626082603124,-8.656769967548232,-7.7643956432070595,-6.907412102371364,-5.917997051111147,-4.333208515544381,-3.398059226971256,-1.1353228553979875,-25.518653514749758,1.465683135593462,0.4463475810674442,100.0,100.0,0.0,0.0,41.239828790817434,89.06032633942263,77.07784403736756,92.39163451119744,78.34905774782658,42.542815954205395,100.0,48.367018271926206,100.0,83.83986461100024,100.0,35.66104403983279,90.77771905979439,100.0,66.66666666666667,33.333333333333336,13.746609596939145,43.43338504341335,69.12599972253587,86.1766016293292,82.60617876546385,71.09450273774313,73.63062456734399,63.63661140871053,82.78900609064206,77.40229429430882,94.61328820366674,41.129615094219695,1
