p1,p2,p3,p4,p5,p6,p7,p8,rsi,rsi1,rsi2,rsi3,rsi4,rsi5,rsi6,rsi7,sto,sto1,sto2,sto3,sto4,sto5,sto6,sto7,macd,macd1,macd2,macd3,macd4,macd5,macd6,macd7,macdl,macd1l,macd2l,macd3l,macd4l,macd5l,macd6l,macd7l,macds,macd1s,macd2s,macd3s,macd4s,macd5s,macd6s,macd7s,stol,sto1l,sto2l,sto3l,sto4l,sto5l,sto6l,sto7l,stos,sto1s,sto2s,sto3s,sto4s,sto5s,sto6s,sto7s,Pred
0.0342138125,0.0342605625,0.0343105625,0.03431375,0.034429375,0.0344200625,0.0344874375,0.034407625000000004,48.56038535154464,56.26801408289626,62.20645281637932,59.983896545208026,71.88931509948543,65.60301976870412,69.65175499324593,52.604558984893856,1.6347103972409478,-2.6315662914016222,-2.1880505138247237,-2.2692360349112346,-3.7792669025069543,-5.283688553593011,-0.5148583704291259,-3.301661090419047,-5.392989559400337e-06,7.469642361235714e-06,1.3005167035413206e-05,9.55313487625092e-06,1.6501929599837923e-05,1.0231962699991493e-05,8.912967806633901e-06,-8.856135810699724e-06,-2.0345240240733295e-05,-3.925489264458917e-06,1.2890614627095523e-05,2.09017936081482e-05,4.102087595129686e-05,4.826945951218187e-05,5.592119593807003e-05,3.308656089455048e-05,-1.4952250681332958e-05,-1.1395131625694632e-05,-1.1455240831768339e-07,1.134865873189728e-05,2.4518946351458936e-05,3.8037496812190374e-05,4.700822813143613e-05,4.19426967052502e-05,100.0,92.10530112579512,83.39369659026656,48.10089833180246,82.13002413247546,21.181113320447157,75.0,13.99447222663362,98.36528960275905,94.73686741719675,85.58174710409128,50.37013436671369,85.9092910349824,26.464801874040166,75.51485837042912,17.296133317052668,0
