p1,p2,p3,p4,p5,p6,p7,p8,rsi,rsi1,rsi2,rsi3,rsi4,rsi5,rsi6,rsi7,sto,sto1,sto2,sto3,sto4,sto5,sto6,sto7,macd,macd1,macd2,macd3,macd4,macd5,macd6,macd7,macdl,macd1l,macd2l,macd3l,macd4l,macd5l,macd6l,macd7l,macds,macd1s,macd2s,macd3s,macd4s,macd5s,macd6s,macd7s,stol,sto1l,sto2l,sto3l,sto4l,sto5l,sto6l,sto7l,stos,sto1s,sto2s,sto3s,sto4s,sto5s,sto6s,sto7s,Pred
3597.33734375,3589.54421875,3590.42640625,3590.0834375,3601.13,3603.156875,3609.3034375,3603.24425,36.83592763997353,43.92012856421617,49.98798387774545,48.63839348892757,58.20833974674427,53.75813691245426,56.269181635886824,45.11742533623194,0.1605765769195842,0.23168923096011962,1.6910675254536758,3.4656016353821983,-3.5153650412406963,3.4148216834925127,0.038578157387058276,-3.053880400002057,-0.7733568990818787,-0.12516526195138142,0.771407773415171,0.033997268629770885,0.7684584934429006,-0.23371614928089268,0.08720097793256032,-0.7325993016794018,-2.2280025216873014,-3.221702375821451,-1.5132407060015112,-0.3406032001868766,2.5849269093338876,1.8125203419073443,2.257374174887161,-0.31148840985292736,-1.4546456226054227,-3.0965371138700695,-2.284648479416682,-0.3746004688166475,1.816468415890987,2.046236491188237,2.1701731969546008,0.42111089182647443,36.961525120645845,48.097511904246204,74.92188603214775,40.39929517579459,48.01274091692189,59.31481630624805,57.4307421619317,37.15562080853389,36.80094854372626,47.86582267328608,73.23081850669408,36.9336935404124,51.52810595816259,55.89999462275553,57.39216400454464,40.20950120853595,-1
