p1,p2,p3,p4,p5,p6,p7,p8,rsi,rsi1,rsi2,rsi3,rsi4,rsi5,rsi6,rsi7,sto,sto1,sto2,sto3,sto4,sto5,sto6,sto7,macd,macd1,macd2,macd3,macd4,macd5,macd6,macd7,macdl,macd1l,macd2l,macd3l,macd4l,macd5l,macd6l,macd7l,macds,macd1s,macd2s,macd3s,macd4s,macd5s,macd6s,macd7s,stol,sto1l,sto2l,sto3l,sto4l,sto5l,sto6l,sto7l,stos,sto1s,sto2s,sto3s,sto4s,sto5s,sto6s,sto7s,Pred
1.5508076923076918e-05,1.5592692307692306e-05,1.5456538461538462e-05,1.5207884615384617e-05,1.5273846153846152e-05,1.5286346153846156e-05,1.5193076923076926e-05,1.526625e-05,35.14708501909934,48.68466847329957,42.27264787234646,37.219015827039826,48.301645492994105,48.54354945819267,44.33034899114646,52.96011280000281,-3.4052292153312798,3.351309170471031,-0.28127409382066915,1.4110467494290622,-6.7656044832152675,2.132510549526081,1.6748257468523329,2.136527023826617,-2.963842211902713e-10,2.493019216449096e-08,-2.708128896102273e-09,-1.5269073683104354e-08,1.955219580555485e-08,6.486685562444402e-09,-5.498655453350295e-09,1.6808921034705964e-08,-1.2713903047895426e-07,-4.346305818369949e-08,-4.4322419190294405e-08,-8.472058142533803e-08,-4.5361789756227616e-08,-2.18062251796009e-09,-2.74660637722322e-08,-4.6911235316256875e-09,-1.2684264625776394e-07,-6.839325034819045e-08,-4.1614290294192116e-08,-6.945150774223367e-08,-6.491398556178246e-08,-8.667308080404491e-09,-2.1967408318881906e-08,-2.1500044566331653e-08,63.673513651182006,64.11403117085166,54.37279217209127,52.521552092343214,64.90514253341993,40.0656762962401,63.345821486467344,69.74392583051493,67.07874286651328,60.76272200038064,54.65406626591194,51.11050534291415,71.67074701663519,37.933165746714,61.67099573961501,67.6073988066883,1
1.460375e-05,1.4591875e-05,1.4639375e-05,1.46875e-05,1.46e-05,1.4555624999999997e-05,1.4789375e-05,1.4931785714285714e-05,29.736684584271554,33.343784304321275,39.29252669061178,45.844688960048465,37.26093418582721,35.51400360975491,62.64206856235056,64.86306814766141,-20.61214619136913,23.44903584773803,1.5509641522619688,-11.909897350017374,-13.090102649982631,20.047393813232123,3.7496725024289006,-11.798411798063686,-1.9535239751529082e-08,-5.324933826987385e-09,1.2453822358697667e-08,2.460782892197533e-08,1.2591770955500394e-08,2.916241346830892e-09,2.8251402687388176e-08,4.0662159942777473e-08,-1.17174817843455e-07,-1.1483448880764199e-07,-9.10510616364145e-08,-5.7441567166995275e-08,-5.1291098759127806e-08,-5.543403493032205e-08,-1.53872603560171e-08,5.7527799961174716e-08,-9.763957809192594e-08,-1.0950955498065462e-07,-1.0350488399511217e-07,-8.204939608897062e-08,-6.38828697146282e-08,-5.8350276277152944e-08,-4.363866304340528e-08,1.6865640018397246e-08,25.0,92.95609772824095,100.0,65.52383566680257,0.0,35.14218143969635,98.19559947349151,29.991068767205967,45.61214619136914,69.50706188050293,98.44903584773806,77.43373301681993,13.090102649982631,15.094787626464234,94.44592697106262,41.789480565269656,1
1.591375e-05,1.5905416666666665e-05,1.59125e-05,1.5924166666666666e-05,1.5789166666666668e-05,1.5783333333333335e-05,1.5838749999999998e-05,1.591583333333333e-05,34.59039271215477,39.11262681942564,44.879794872454546,47.3845789935812,38.38488248835285,41.274489474888114,48.81030933817747,58.75671570902773,-7.538864321283418,1.2999715746512084,9.184861681940065,-14.01003207544028,6.845152656647857,7.1648794187923635,3.671137468093851e-14,-10.090533572776003,9.930825383610351e-09,1.4320775069536469e-08,1.4279566507718972e-08,1.5350922805953793e-08,-7.3979681145613716e-09,-2.9428086932761124e-09,9.591085431268986e-09,1.7850598290466596e-08,-9.106312554435741e-08,-6.753139929249784e-08,-4.758119317103633e-08,-2.1188192549800317e-08,-4.179530385675128e-08,-4.658833166979084e-08,-2.736245952624769e-08,3.2249779854598357e-09,-1.0099395092796775e-07,-8.18521743620343e-08,-6.186075967875531e-08,-3.65391153557541e-08,-3.4397335742189913e-08,-4.3645522976514724e-08,-3.6953544957516684e-08,-1.462562030500676e-08,50.66041624006545,68.76359785765486,69.73753285634773,38.3945613397853,40.05271471194777,75.56935105286126,85.9102688601378,84.86419964083598,58.19928056134886,67.46362628300365,60.55267117440766,52.404593415225584,33.20756205529991,68.4044716340689,85.91026886013779,94.954733213612,1
1.5555625e-05,1.5550624999999998e-05,1.53625e-05,1.5239375e-05,1.5031875e-05,1.5009375e-05,1.5145e-05,1.5245714285714285e-05,37.52012508438441,37.8726900350789,29.67372193725456,32.1686565364121,25.84987352386168,32.63365022992961,43.50422509938497,50.46419411726754,11.350809187054631,-24.999999999999996,-1.1250259982868252e-14,19.313509711143734,-16.862907098451473,22.54939738730771,-3.205697433941614,-2.605446156529008,1.2867671478063214e-09,1.5512727803967294e-08,-1.9524539838880923e-10,-1.488118636899547e-08,-2.386853927307372e-08,-1.1381411631866635e-08,2.2663684903699288e-08,4.365773967462791e-08,-1.391750186531125e-07,-1.124341245444843e-07,-1.1887878166567626e-07,-1.4727882146757787e-07,-1.756402586424569e-07,-1.8128259527844507e-07,-1.3732179992400784e-07,-6.533987758518504e-08,-1.4046178580091882e-07,-1.2794685234845159e-07,-1.1868353626728744e-07,-1.3239763509858234e-07,-1.5177171936938318e-07,-1.6990118364657845e-07,-1.5998548482770712e-07,-1.0899761725981298e-07,74.99999999999997,43.87076100576295,12.373058420688649,71.6490181766295,6.973445487896759,87.37741781489899,86.06045891654153,76.24951712755716,63.64919081294535,68.87076100576294,12.373058420688658,52.33550846548575,23.836352586348234,64.82802042759128,89.26615635048314,78.85496328408617,1
1.74125e-05,1.73475e-05,1.7175625e-05,1.7250625e-05,1.71728125e-05,1.71040625e-05,1.70571875e-05,1.7180333333333332e-05,32.327060011060986,35.326335815939075,33.70745376076297,45.17969079536394,41.75727420557616,40.547677588890856,40.04766061254445,52.41795373330568,1.2488683024344356,-12.289254472313974,11.941769606367275,0.5582303936327477,-6.327334402372166,-4.891543401020764,0.7094958864083857,0.8348580994388733,-3.279301400565688e-09,2.0258518047066572e-08,5.677610222602701e-09,2.7513159237024592e-08,1.3188234238747612e-08,-3.1359108664879443e-10,3.5608638171346e-09,2.129427746166243e-08,-1.9850639141725762e-07,-1.4786580932146153e-07,-1.4730333779832473e-07,-8.768556031139233e-08,-4.8917389093965966e-08,-6.401493782157454e-08,-5.412877468829645e-08,-6.279750470703072e-09,-1.9522709001669194e-07,-1.6812432736852813e-07,-1.529809480209274e-07,-1.1519871954841692e-07,-6.210562333271358e-08,-6.370134673492575e-08,-5.768963850543106e-08,-2.7574027932365506e-08,50.574347209473046,38.84435003776039,70.56527808519753,81.76443349887575,24.112564102789754,63.48237009588761,38.58618970877424,62.096396025376684,49.325478907038615,51.133604510074356,58.62350847883026,81.20620310524299,30.43989850516192,68.37391349690839,37.87669382236586,61.261537925937816,1
1.2701764705882353e-05,1.2659852941176469e-05,1.2638382352941175e-05,1.2622941176470588e-05,1.2635147058823527e-05,1.26425e-05,1.2578088235294114e-05,1.25675e-05,32.8087963853568,35.586879830847394,43.52262326469987,47.87507511220304,50.08184660493614,49.888541875869805,42.59630011163184,47.656493807181825,5.312983363113818,-5.1415706752077535,4.8853627029855415,-1.2004700847735772,2.026047635058602,-1.7035326663067425,0.6680052614948065,-3.6951219425077237,-4.163988744194077e-09,5.4628958201819775e-09,4.710821228455761e-09,2.1980197353555938e-09,1.4642885509053598e-09,-9.508799933157273e-10,-2.811869628392677e-09,2.4255397592965177e-09,-7.097832513505902e-08,-3.858288843316726e-08,-2.049477653277529e-08,-1.0137974392073583e-08,1.5833767575830852e-09,2.1081510966533587e-09,-1.5841593009997718e-08,-1.0158583413093094e-08,-6.681433639086496e-08,-4.4045784253349235e-08,-2.5205597761231056e-08,-1.2335994127429175e-08,1.1908820667772535e-10,3.059031089969086e-09,-1.3029723381605044e-08,-1.2584123172389611e-08,74.63771357353325,39.234868993081655,75.5079407426677,64.34151385055213,38.65360547498853,45.67938109109414,56.964015462345934,59.61440383979117,69.32473021041943,44.37643966828941,70.62257803968217,65.5419839353257,36.62755783992992,47.38291375740089,56.296010200851114,63.30952578229889,1
1.3045625e-05,1.3043750000000004e-05,1.3030625e-05,1.30175e-05,1.2985624999999996e-05,1.299625e-05,1.303625e-05,1.3050833333333334e-05,37.45278360015263,38.71340605292056,39.77399507361075,38.87357153225636,35.29523833350075,40.746738893631424,52.024088121046134,54.081143300199884,-1.7066414309451192,-8.080407751008691,7.118605449058345,-12.567423562431948,6.126226333536755,14.774530562228458,-1.4210854715202004e-14,-1.4210854715202004e-14,-3.7004119285158628e-09,7.189296324396136e-10,3.182413049592387e-09,3.2379863685164198e-09,3.1666385955336533e-10,2.190946445299493e-09,9.111475611511046e-09,9.613265246068928e-09,-4.313602734564491e-08,-3.9627301015737715e-08,-3.463722273253885e-08,-3.1254371199085134e-08,-3.2660507777451846e-08,-2.9978930350384216e-08,-1.6469996110320297e-08,-3.5716762549621567e-09,-3.943561541712905e-08,-4.034623064817732e-08,-3.781963578213124e-08,-3.449235756760156e-08,-3.297717163700521e-08,-3.2169876795683715e-08,-2.5581471721831344e-08,-1.3184941501031084e-08,83.27397609014791,48.06567242112794,57.87174816733717,41.73097799188893,26.339536376524435,90.33820415665727,100.0,78.70872100510141,84.98061752109304,56.14608017213663,50.75314271827883,54.298401554320876,20.213310042987683,75.56367359442882,100.0,78.70872100510144,1
1.39225e-05,1.3912708333333331e-05,1.391125e-05,1.3901041666666666e-05,1.3910833333333334e-05,1.3866458333333332e-05,1.3738125e-05,1.37275e-05,33.41790182061741,36.160751828692504,44.51056713328117,45.93011555736729,49.463488262813314,42.97747936119502,33.16993742573089,41.49825375986464,1.3497314583278497,-5.131925711236881,4.215009593852418,-1.1352656071494007,-0.8590133448906236,-3.9197192056874486,6.830914275111869,-3.9265192981594392,-4.7622161839497854e-09,1.0913645957198614e-08,7.948429811964743e-09,3.0413955707838564e-09,2.631047839497971e-09,-3.357039115364545e-09,-1.0035535368578744e-08,5.3562022391218785e-09,-8.684048694425764e-08,-4.557768474617954e-08,-2.2665608617526667e-08,-1.1323093963410354e-08,-3.0978250427909066e-09,-7.869625913501662e-09,-4.069213391242139e-08,-2.8106744811380364e-08,-8.207827076030787e-08,-5.649133070337815e-08,-3.0614038429491415e-08,-1.4364489534194213e-08,-5.728872882288877e-09,-4.5125867981371175e-09,-3.0656598543842644e-08,-3.3462947050502235e-08,91.08909755015851,41.81763251659668,66.41517540176476,70.3398200863268,36.75065070829019,27.908126567988536,48.52027898563558,65.26847983607176,89.73936609183069,46.94955822783356,62.20016580791234,71.47508569347619,37.609664053180815,31.827845773675985,41.689364710523705,69.19499913423121,1
