p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,rsi,rsi1,rsi2,rsi3,rsi4,rsi5,rsi6,rsi7,rsi8,rsi9,rsi10,rsi11,rsi12,rsi13,rsi14,rsi15,sto,sto1,sto2,sto3,sto4,sto5,sto6,sto7,sto8,sto9,sto10,sto11,sto12,sto13,sto14,sto15,macd,macd1,macd2,macd3,macd4,macd5,macd6,macd7,macd8,macd9,macd10,macd11,macd12,macd13,macd14,macd15,macdl,macd1l,macd2l,macd3l,macd4l,macd5l,macd6l,macd7l,macd8l,macd9l,macd10l,macd11l,macd12l,macd13l,macd14l,macd15l,macds,macd1s,macd2s,macd3s,macd4s,macd5s,macd6s,macd7s,macd8s,macd9s,macd10s,macd11s,macd12s,macd13s,macd14s,macd15s,macdh,macd1h,macd2h,macd3h,macd4h,macd5h,macd6h,macd7h,macd8h,macd9h,macd10h,macd11h,macd12h,macd13h,macd14h,macd15h,stol,sto1l,sto2l,sto3l,sto4l,sto5l,sto6l,sto7l,sto8l,sto9l,sto10l,sto11l,sto12l,sto13l,sto14l,sto15l,stos,sto1s,sto2s,sto3s,sto4s,sto5s,sto6s,sto7s,sto8s,sto9s,sto10s,sto11s,sto12s,sto13s,sto14s,sto15s,Pred
9440.04625,9446.67,9454.021250000002,9477.80125,9483.025,9487.7375,9484.88,9481.53625,9477.395,9483.27625,9484.1,9516.01125,9524.072499999998,9556.14875,9549.75875,9557.410454545454,42.71325496055078,54.867310754744594,64.314434838693,80.73054366082063,76.0606180015684,71.89374799821512,67.8579429417047,63.18624102059472,60.12229865284671,62.50347293818336,62.7510843458671,75.95166328894555,75.02815786378096,83.08742583078194,68.7224916037101,65.35994183603667,8.330002711406808,3.4944964319522716,1.4210854715202004e-14,7.105427357601002e-15,-23.868417820111492,-24.16284075921539,0.5692284173867049,-2.537969838059723,2.486899575160351e-14,30.142969311166105,8.030040783514522,3.167507211579797,1.3770122779785012,7.282470415761168,-46.441949748280344,-0.11217249158150633,-0.23287649610364425,0.5200937395662537,1.6007555811075718,4.035196773075209,5.869944819424205,5.275514238820415,3.6639968166248,1.8488949326622042,0.29413932916473584,-0.25801996408591604,-0.5334414457163419,2.3498782989761056,3.5597866575355672,6.598798859997604,5.628654601847596,1.004575840070384,-2.729364367351991,-1.8380908344051927,-0.08526309458011383,3.9504623556395018,8.632239363078044,10.810589435618567,11.225047774214541,10.562247905442746,9.346135198406047,8.702160308753264,8.155175419901752,11.817710724682913,14.647324449299047,20.584080760313554,22.68700918512332,21.86717825098392,-2.4964878712483465,-2.358184573971447,-1.6860186756876856,-0.08473441743570731,2.762294543653837,5.535075196798153,7.561050957589745,8.713352972780541,9.05199586924131,8.96018027283918,8.688616865618094,9.467832425706806,11.087537791763479,13.98528190031595,17.058354583275722,20.86260241091353,-0.23287649610364425,0.5200937395662537,1.6007555811075718,4.035196773075209,5.869944819424205,5.275514238820415,3.6639968166248,1.8488949326622042,0.29413932916473584,-0.25801996408591604,-0.5334414457163419,2.3498782989761056,3.5597866575355672,13.98528190031595,5.628654601847596,1.004575840070384,90.9229171122737,100.0,100.0,100.0,54.753835755256866,5.906224262019203,7.613909514179242,0.0,0.0,70.21445396674912,64.51903028404175,87.01077595939054,81.09540091780673,100.0,5.337075377579488,29.10931879431537,82.59291440086685,96.50550356804771,100.0,100.0,78.62225357536836,30.069065021234604,7.044681096792537,2.537969838059723,-2.486899575160351e-14,40.07148465558302,56.48898950052722,83.84326874781074,79.71838863982825,92.71752958423883,51.779025125859825,29.221491285896878,0
9389.1675,9381.87875,9379.1275,9379.94875,9388.385,9395.47,9394.58625,9390.7425,9383.62125,9391.17375,9406.67125,9405.3075,9402.12125,9398.6825,9398.3125,9403.420227272729,31.73404485064569,23.611902328643087,30.279199705135678,33.46385226009558,48.484037133030796,53.714208663822696,53.72537680025386,48.62340537750339,40.83933549338924,53.217787128748675,63.15115610267085,61.1981266823108,57.98513374608475,51.59951519925693,52.87781269044443,56.35868349299943,1.5099033134902132e-14,1.5099033134902132e-14,43.63902180383027,3.5993915713414713,2.761586624828311,-12.060384326283163,-14.8487441453315,-22.061501206904214,-1.0293703214810541,39.776755172859275,10.103495341050222,-33.213583847242774,-12.074565401492185,-4.592101265174443,22.046821092555515,5.082396164989931,-0.4368934788712751,-0.9917275817329791,-1.3471861593841952,-1.0532915310090547,0.17540151357726952,1.515564033558166,1.8495867706067213,1.4564964915358003,0.4205432912068856,0.6499820845912672,2.2397876028167563,2.552388243575002,1.878168896868724,0.8890693486657312,0.1856819516792636,0.18137986337222484,-3.5116254893619043,-4.452718820464725,-5.482359576730231,-5.778844209045019,-4.6580369106231965,-2.6633924499365094,-1.4375817629334051,-1.0322001396916676,-1.7196629983118328,-1.304594135197476,1.2520787545981875,2.85403093151308,3.2002345416212847,2.805669052565463,2.2468929466876943,2.2222753887434177,-3.0747320104906293,-3.4609912387317454,-4.135173417346037,-4.725552678035964,-4.833438424200465,-4.178956483494675,-3.2871685335401266,-2.488696631227468,-2.1402062895187184,-1.9545762197887435,-0.9877088482185684,0.30164268793807786,1.322065644752561,1.916599703899732,2.0612109950084307,2.0408955253711927,-0.4368934788712751,-0.9917275817329791,-1.3471861593841952,-1.0532915310090547,0.17540151357726952,1.515564033558166,1.8495867706067213,1.4564964915358003,0.4205432912068856,0.6499820845912672,2.2397876028167563,2.552388243575002,1.878168896868724,1.916599703899732,0.1856819516792636,0.18137986337222484,0.0,0.0,88.26068886862089,91.71524012551512,100.0,81.90942351057524,57.15211294756918,3.0881109644432088,0.0,69.33026551857776,99.64075154172838,50.0,6.888151897761692,0.0,41.59336450271827,74.59452795636537,-1.5099033134902132e-14,-1.5099033134902132e-14,44.621667064790614,88.11584855417367,97.23841337517167,93.96980783685841,72.00085709290069,25.149612171347428,1.0293703214810541,29.55351034571849,89.53725620067816,83.21358384724276,18.962717299253878,4.592101265174443,19.546543410162762,69.51213179137544,0
9434.95,9437.4725,9435.04625,9431.02375,9429.02375,9425.19625,9423.42,9421.2625,9426.51125,9421.88375,9420.05875,9415.25875,9414.6825,9411.08375,9414.41875,9421.459318181818,54.37819462730947,55.12034275568759,53.59410624201613,46.19761467316019,45.56092917879444,41.54552805056723,42.55405182366983,38.029655340183474,50.00506294602597,42.4532858921257,42.575649238773934,38.17345943572146,40.86855528286097,37.52301621355448,44.4507851060892,50.39626143021774,28.414264271603898,-23.352133415503808,-5.592781710684456,-21.05508487381169,7.3462005044751075,-6.599074614544578,30.67647107180315,-31.068838521623853,49.645241559890245,-31.49380529293434,-15.221612113686293,12.711008260370793,20.739752778667647,-16.845782392015973,15.787035680736034,-1.2640325830969823,1.0617136969996204,1.3459461308108454,1.0629191202304449,0.42273940242845015,-0.2322687875116193,-0.7279451792548692,-0.9419974277801308,-1.1291997504419626,-0.4607304600729232,-0.4733878891002765,-0.5617033652622716,-0.7815194431026045,-0.9797916001129998,-1.0859411346733374,-0.6121145442355758,0.9511212183013268,-0.5923227028133624,0.3558080020002308,0.6227044639235828,0.31579887264524586,-0.3961900179683653,-1.1861598987570687,-1.8736017378669203,-2.582499467652269,-2.2828005485889657,-2.4831011054611736,-2.8501490100634332,-3.389815359584645,-4.090416567427383,-4.719418497920742,-4.685330575354783,-1.2184027675411926,-1.6540363998129828,-0.9901381288106144,-0.4402146563068623,-0.10694052978320433,-0.163921230456746,-0.4582147195021996,-0.9316043100867896,-1.4532997172103066,-1.822070088516043,-2.009713216360897,-2.288445644801161,-2.6082959164820405,-3.1106249673143833,-3.6334773632474047,-4.073216031119207,-2.169523985842519,1.0617136969996204,1.3459461308108454,1.0629191202304449,0.42273940242845015,-0.2322687875116193,-0.7279451792548692,-0.9419974277801308,-1.1291997504419626,-0.4607304600729232,-0.4733878891002765,-0.5617033652622716,-0.7815194431026045,-0.9797916001129998,-3.6334773632474047,-0.6121145442355758,0.9511212183013268,100.0,64.97179987674427,31.582627310717555,0.0,16.98293748553106,2.241377669791501,54.71310531899229,1.0642753203293112,100.0,36.06367490068144,5.388723146875918,47.98677256125037,78.06234918191504,44.342989613314025,57.02979076341339,64.12429993294842,71.58573572839609,88.32393329224806,37.175409021402004,21.05508487381169,9.636736981055954,8.840452284336077,24.03663424718914,32.133113841953175,50.354758440109755,67.55748019361577,20.61033526056221,35.27576430087957,57.322596403247395,61.18877200533,41.24275508267736,65.38833251604541,0
9471.32125,9467.1375,9466.85875,9469.11375,9466.845,9470.435,9474.15125,9471.5875,9470.14375,9467.36875,9459.95125,9454.98375,9452.03375,9451.295,9452.8525,9450.28659090909,62.8916240600437,56.64918434085343,57.311638383378536,56.50979253148939,53.97640118266037,57.27008456223303,59.03352230639465,55.05767129370391,53.279665655517476,50.97576936392931,41.74375693815975,40.625759141377,40.047538498280474,41.83411948617896,43.332916550610285,43.826834897200214,0.0938839812277159,-16.76055064789438,12.726717682535837,3.939948984130826,-1.304624931956038,21.412914319978768,-3.7436603441156073,-21.837173756754755,3.1248149241460283,10.314701217988826,-24.633638095954012,8.095171324768943,23.550117094520672,2.370561085233001,-3.1395851893140687,-4.935949094090669,2.1482847619052943,1.2350891649307545,0.4748125243929182,0.22216998067942886,-0.34727199016295995,-0.2851161333613488,0.21899585467292604,-0.0006546095958765985,-0.4786306201549131,-0.8000483607280855,-1.583190648656256,-2.36809718674298,-2.6610355609914635,-2.3295282821705308,-1.559947693936439,-0.4390999384311105,4.694224809009938,4.536810361849348,4.083921303377792,4.005207249160776,3.2994812815304613,3.1685503892540514,3.7545052737777946,3.5902615404920653,2.908512058427732,2.221523667289148,0.8019197417761461,-1.0960475654510446,-2.733225576686891,-3.627657480818016,-3.697987645392459,-3.647001566375117,2.5459400471046445,3.3017211969185936,3.6091087789848735,3.783037268481347,3.6467532716934214,3.4536665226154,3.5355094191048693,3.590916150087942,3.387142678582645,3.0215720280172333,2.385110390432402,1.2720496212919352,-0.07219001569542749,-1.2981291986474852,-2.13803995145602,-3.207901627944007,2.1482847619052943,1.2350891649307545,0.4748125243929182,0.22216998067942886,-0.34727199016295995,-0.2851161333613488,0.21899585467292604,-0.0006546095958765985,-0.4786306201549131,-0.8000483607280855,-1.583190648656256,-2.36809718674298,-2.6610355609914635,-1.2981291986474852,-1.559947693936439,-0.4390999384311105,25.14082597184157,0.0,20.570591091566307,50.0,30.46084802572547,60.32486816406826,69.31152779274554,33.58236586145728,25.363843371036076,36.95045714393099,0.0,21.90939663609714,47.46793262893447,52.04754851356802,67.05710333040852,42.617000160496666,25.04694199061386,16.76055064789438,7.843873409030473,46.06005101586918,31.765472957681503,38.911953844089474,73.05518813686115,55.41953961821204,22.23902844689005,26.635755925942163,24.633638095954012,13.814225311328194,23.9178155344138,49.67698742833501,70.19668851972257,47.552949254587325,0
9196.97875,9201.65875,9199.66375,9202.8625,9191.58625,9191.645,9186.2225,9177.31625,9170.1975,9172.8475,9166.83,9174.75125,9173.03625,9181.29625,9185.98125,9180.33159090909,51.71894468447997,57.7682846542202,52.905635474807475,57.05209478573785,43.8687231935459,46.567345679198645,41.407581609877674,36.05487775411816,31.902930737699837,36.9542898751864,34.475139895787265,43.039292342166654,41.44352901213034,51.76680614539438,54.155629505609255,48.16014454558775,-4.0783723743662,37.219227470751726,-18.908438073639267,19.49503016108952,-37.80581955820186,18.237358267745254,-11.858601916900545,-6.378756350844608,3.7895612573872014e-14,46.539194611701916,-13.205861278368502,16.6666666666667,-30.574348404530117,30.57434840453018,-1.4909407035240747,-0.26007737652300617,-0.4355186946618055,-0.5290263395722898,-0.8572905122349082,-0.5712708099079173,-1.5423903847638682,-1.9690641461804752,-2.209656004771389,-2.9213973817215897,-3.430251801146514,-2.8286324184282625,-2.6825922726381526,-1.3210165202757018,-0.4755250257566943,0.8158277489885415,1.9686461139931464,0.930258144310008,4.8406208885862725,4.457164237910547,3.7436554751320728,3.70439420033108,2.1274158498717948,0.7139472280578048,-0.5534070067878929,-2.6475214720285294,-4.825360282148722,-5.74946448168339,-6.968427098848224,-6.440516934529113,-5.9066483237720595,-4.420243813086927,-2.3953248738289403,-1.1323256631082834,5.276139583248078,4.986190577482837,4.6009459873669805,4.275665010238997,3.6698062346356632,2.68301137423828,1.6562489979834958,0.2738759096930604,-1.3951084810022076,-2.9208320632551272,-4.285834826210071,-5.1195004142534115,-5.431123298015367,-5.236071562075468,-4.3639709878220865,-2.0625838074182914,-0.4355186946618055,-0.5290263395722898,-0.8572905122349082,-0.5712708099079173,-1.5423903847638682,-1.9690641461804752,-2.209656004771389,-2.9213973817215897,-3.430251801146514,-2.8286324184282625,-2.6825922726381526,-1.3210165202757018,-0.4755250257566943,-5.236071562075468,1.9686461139931464,0.930258144310008,0.0,72.66762061292442,31.159014883010105,80.47524636322251,0.0,30.908201694915643,19.136269052533933,0.0,0.0,89.61758383510563,50.0,100.0,53.85346192279307,100.0,95.52717788942766,34.73312489891231,4.0783723743662,35.448393142172705,50.06745295664938,60.980216202133,37.80581955820186,12.670843427170384,30.99487096943448,6.378756350844608,-3.7895612573872014e-14,43.07838922340371,63.2058612783685,83.3333333333333,84.42781032732319,69.42565159546982,97.01811859295174,34.99320227543531,0
8808.105,8810.42625,8814.438750000001,8811.26375,8808.64625,8808.978750000002,8815.71,8813.55,8810.54375,8809.9625,8801.1575,8798.5275,8802.05,8797.615,8797.42,8807.467727272728,57.11428542045533,57.173581377384174,60.62094300268871,55.61370091424286,53.1966542737759,53.467181071379386,59.81449676832983,53.9246649763794,50.5841537367849,50.874209303257466,41.175352549322035,41.05109811574905,45.92920441218567,41.90466245324879,41.67201633248817,53.43730575559177,46.91483447421054,-3.184859529286939,-4.1118776360452856,-36.88361035009388,7.146703315270404,1.524617990604817,20.04014059011905,-23.081192360094303,-11.44992202047391,23.90558916709059,-6.059464852268787,-3.000449996884509,18.545368610009294,-29.382479925671625,0.11276553523197652,8.341576629544193,0.3139625776329057,0.7090652443686296,1.0949563781491534,0.7622349354416592,0.2634813262952625,0.04846193139542199,0.4357133476992017,0.17304956743958155,-0.2538437399354432,-0.5477255198373554,-1.4703017804775016,-1.8533880949717532,-1.4121488030937628,-1.3824656981107857,-1.1963832933963707,0.6903924788326282,0.8695379539512942,1.5800165317505162,2.4765256503415003,2.5794045721595467,2.2699738925230117,2.115466503631069,2.6554245391089357,2.524042546539931,2.038080715223259,1.4877337016141607,-0.055806038670198184,-1.3197562429213576,-1.6466275429247617,-2.3094458428449802,-2.741146886538445,-0.39615274245856696,0.5555753763183884,0.8709512873818865,1.3815692721923472,1.817169636717888,2.0064925662277497,2.0670045722356467,2.2197111914097336,2.3509929791003503,2.2919244551587026,2.0354592214515157,1.4144957418073034,0.5336318520503954,-0.2344787398309989,-0.9269801447341942,-1.5447635931420742,-1.0865452212911952,0.3139625776329057,0.7090652443686296,1.0949563781491534,0.7622349354416592,0.2634813262952625,0.04846193139542199,0.4357133476992017,0.17304956743958155,-0.2538437399354432,-0.5477255198373554,-1.4703017804775016,-1.8533880949717532,-1.4121488030937628,-0.9269801447341942,-1.1963832933963707,0.6903924788326282,100.0,90.44542141213923,89.0548942520017,8.729478726860894,19.449533699766505,43.472921371347475,76.79667157085233,23.150369584106677,0.0,50.935579057474285,26.769186472232693,27.409445002715106,75.08656439191986,12.025689006824848,12.363985612520766,63.64620165862051,53.08516552578946,93.63028094142616,93.166771888047,45.61308907695477,12.3028303844961,41.94830338074266,56.75653098073328,46.231561944200976,11.44992202047391,27.0299898903837,32.82865132450149,30.409894999599608,56.54119578191058,41.40816893249647,12.251220077288785,55.30462502907632,0
8874.662499999999,8879.79375,8880.8975,8880.09,8880.493750000001,8864.96,8857.193749999999,8868.61375,8877.76,8884.30125,8901.305,8900.7375,8895.2975,8890.58875,8892.23,8852.987045454545,60.896528649681024,62.66578282075314,62.77804855438874,61.52987878334939,60.53566247019171,41.82292952822057,39.256913981801226,50.288488489647655,56.39008669539031,60.52990319213985,69.41019588190522,65.71999202194706,59.80358451496397,55.90570972631082,55.81707744986507,38.537603063972284,-0.1419475347638155,-13.081711088178023,-22.59868517280918,-1.4215429939583009,11.794227829342873,-24.550341039633757,10.284161454141971,39.715838545857956,-4.263256414560601e-14,-4.263256414560601e-14,-4.263256414560601e-14,-22.839311843232174,-27.16068815676792,2.097272681967676,6.813449853023199,5.5015282923276265,1.084628665759234,1.7212469281980574,1.7798261161812032,1.4121933559618662,0.8560940700477417,-0.9240093559839742,-2.783588893727832,-1.9291003806357236,-0.3230590628096747,0.9861146528159416,2.7419728989089607,3.2063347598705554,2.3245036698869344,0.8138089585794184,0.007812281070130211,-4.857921210379729,1.9939991221308448,3.4431137685423887,4.4135900731353095,4.805561314358783,4.728356121511752,2.799427164215558,-0.31286309965616965,-0.5812719487048525,0.6699801544318689,2.320988339176438,5.202398394145347,7.263017241585658,7.707467840749813,6.780047422903408,6.081980639070934,-4.1692534583650165,0.9093704563716104,1.7218668403443318,2.633763956954107,3.393367958396917,3.87226205146401,3.723436520199532,2.470725794071662,1.3478284319308709,0.9930392172415436,1.3348736863604962,2.460425495236387,4.056682481715103,5.382964170862881,5.9662384643239905,6.074168358000804,0.6886677520147118,1.084628665759234,1.7212469281980574,1.7798261161812032,1.4121933559618662,0.8560940700477417,-0.9240093559839742,-2.783588893727832,-1.9291003806357236,-0.3230590628096747,0.9861146528159416,2.7419728989089607,3.2063347598705554,2.3245036698869344,5.9662384643239905,0.007812281070130211,-4.857921210379729,99.57415739570864,69.15355698050881,42.53296861274722,38.26833963087242,36.825511559450575,0.0,15.426242181213016,100.0,100.0,100.0,100.0,51.200621074321575,0.0,3.145909022951572,26.732167604972844,34.570739477699966,99.71610493047248,82.23526806868685,65.13165378555641,39.68988262483073,25.031283730107702,24.550341039633757,5.142080727071043,60.284161454142044,100.00000000000004,100.00000000000004,100.00000000000004,74.03993291755373,27.16068815676792,1.048636340983895,19.91871775194965,29.069211185372342,0
8750.50875,8746.526249999999,8738.80875,8742.0325,8737.61375,8755.495,8762.494999999999,8765.835000000001,8751.591250000001,8741.01375,8741.29875,8745.0175,8751.96875,8754.82375,8756.626250000001,8768.109772727274,55.258247748535474,52.11783719343517,46.09972036135889,51.13065342051282,46.154395926999904,59.425219319936325,59.407833055769395,61.55444802100088,49.95493949344744,45.608427872549534,46.90288980461026,49.566356116666185,52.85688093244534,55.27501563036897,54.67020150141941,57.6908877884205,-3.5421987818487777,1.2529742617395792,-2.6547487192882913,44.362752106114826,-33.28529923870827,38.9225471325935,-8.293682241080724,1.2809656632076063,-42.98728342212678,1.4961854543684403,28.229291186432565,16.972796164864604,3.3017271943345112,1.4210854715202004e-14,-32.068184135957395,-1.534399691276238,0.6111313951551609,-0.7925919071558347,-2.10304270641165,-2.1314300085596143,-2.2007174014195305,-0.5773266253304647,1.0971205191046325,1.6679212764493043,0.4028868684748881,-1.6243613299988504,-2.3371135779372274,-1.860650960716828,-0.8996352565080378,0.00955697660547905,0.470716916132577,1.134399461073381,7.863821907210878,6.205104740633942,4.011523937006132,2.8643482179140847,1.759123990349508,2.7517605016655584,4.849285584611606,6.173767372579277,5.3883848553196,2.774208102976445,0.9249724332476036,0.3881104766887802,0.7649571503006882,1.562740801387008,2.2372986907948866,5.668649731046819,7.2526905120557155,6.997696647789778,6.114566643417781,4.995778226473699,3.9598413917690394,3.329087126996023,3.752165065506975,4.505846096129973,4.985497986844712,4.398569432975295,3.2620860111848304,2.248761437405608,1.6645924068087259,1.553183824781529,1.7665817746623103,4.534250269973438,0.6111313951551609,-0.7925919071558347,-2.10304270641165,-2.1314300085596143,-2.2007174014195305,-0.5773266253304647,1.0971205191046325,1.6679212764493043,0.4028868684748881,-1.6243613299988504,-2.3371135779372274,-1.860650960716828,-0.8996352565080378,1.553183824781529,0.470716916132577,1.134399461073381,4.205323372646268,7.090546089349532,0.0,83.0882563183444,33.232358602219556,100.0,83.86747693758588,78.96185026638045,0.0,4.488556363105221,53.97998933795461,95.0474092084983,100.0,100.0,45.170438535931254,35.91860535935633,7.747522154495047,5.837571827609953,2.6547487192882913,38.72550421222957,66.51765784092782,61.0774528674065,92.1611591786666,77.68088460317284,42.98728342212678,2.9923709087367816,25.75069815152205,78.07461304363365,96.6982728056655,100.0,77.23862267188866,37.45300505063257,0
9152.50125,9148.75125,9146.87625,9125.435,9120.34625,9120.8225,9136.11625,9134.085,9123.46125,9132.14125,9133.45375,9139.91875,9140.0125,9133.745,9141.76,9146.687727272729,32.50070676217165,35.003077247318856,36.284145270885354,30.71176278353131,30.918673523992968,34.097525200039065,43.2450777906394,42.096818722387006,39.65501192503288,43.995645080029696,45.13687354740489,47.609410074362685,47.7878035489007,45.249666859020856,50.697804619122216,51.76821122152565,-5.479281354007803,33.962876629717925,3.4140535083699746,-45.122620077801024,24.713299698824674,20.702704535833377,4.583995765341896,-19.617582275500016,-11.832074258426031,31.449656533925967,-3.717117175165555,-9.549801202323136,3.958893016066263,-7.3586413052443715,16.666666666666632,-1.923839512243752,-2.194337527739713,-2.5682298404933284,-1.6892899620337802,-2.2974278664205743,-3.0117745603168613,-2.0886680984593653,0.4446521188731367,2.023031612474295,1.5818946761777148,2.366134372576255,2.9567500682849284,3.4878050020508877,3.4680910977358854,2.6703877278985098,2.9319394583092033,2.182723306762961,-13.573399712613535,-15.30249552078749,-15.372879307065887,-16.98583650981982,-19.186828324831367,-19.428846969264672,-17.058308385281634,-14.565467613916551,-14.165028675406575,-12.296201816269784,-10.290548041632974,-8.071901581533892,-6.352902780874501,-5.7208730491183815,-4.0339913945445005,-0.12108050674115392,-11.379062184873824,-12.734265680294161,-13.683589345032107,-14.688408643399244,-16.175053764514505,-17.340178870805303,-17.50296050415477,-16.588499226390848,-15.74692335158429,-14.662336188846039,-13.247298109917905,-11.559706583584779,-9.820993878610388,-8.391260777016893,-6.965930852853704,-2.3038038135041154,-2.194337527739713,-2.5682298404933284,-1.6892899620337802,-2.2974278664205743,-3.0117745603168613,-2.0886680984593653,0.4446521188731367,2.023031612474295,1.5818946761777148,2.366134372576255,2.9567500682849284,3.4878050020508877,3.4680910977358854,-8.391260777016893,2.9319394583092033,2.182723306762961,23.23706981913925,75.12569970829307,85.36786023340305,0.0,37.069949548237034,86.24801270397427,100.0,63.29993710481894,27.825515199111013,100.0,94.42432423725172,80.09962243376704,79.70021874553484,50.0,100.0,55.72598348681721,28.716351173147054,41.16282307857514,81.95380672503308,45.122620077801024,12.356649849412355,65.54530816814088,95.41600423465809,82.91751938031895,39.65758945753704,68.55034346607403,98.14144141241728,89.6494236360902,75.74132572946857,57.358641305244376,83.33333333333337,57.649822999060966,0
9142.532083333334,9138.67125,9157.350833333334,9158.355,9168.37625,9161.775833333333,9153.549583333332,9156.300416666667,9174.150416666667,9171.76375,9180.347083333334,9175.6475,9164.43125,9158.203333333333,9156.530416666666,9129.554772727271,58.663735227735465,52.31624472371482,63.45153183665587,59.24660517391658,62.91376257099061,53.37188200284672,46.658747101751906,51.196467638010816,62.44897428146932,54.8209944033835,60.6973416255539,51.726040182410344,42.65658489866863,37.291912851439726,42.39272758553341,32.238523426301164,-14.081160390477805,0.8781023681614119,12.266890219677537,-3.934294219262519,-4.6459917296858775,-5.976482235734119,9.03375348369496,7.144276037280622,-5.093949423563996,-10.870896253449303,15.032737247849596,-15.734558237502961,14.390961768992364,-14.390961768992328,15.194752025839234,0.8028625313604429,1.5193800891110398,0.06804480369864252,1.452409415792655,0.7776386306531758,0.4623881216106507,-1.0262393645755166,-2.211378589094973,-1.0300173973406908,1.8457148146683304,0.6620427405222735,0.39629816465667095,-0.5432470384567704,-2.3264106891139087,-1.7996142616393258,-0.9532677652374716,-2.1990084671543237,3.300411147058488,2.9160495998272986,5.238739895907808,6.676217107200802,7.007080609857741,5.156951468892051,1.2137838419145437,-0.36133880221101816,3.77665012519204,4.7697748658908194,4.75823221072945,4.123463579351362,-0.4074458402543921,-2.8573946660884157,-4.390132018746347,-8.898672709151883,1.7810310579474482,2.8480047961286563,3.7863304801151534,5.898578476547628,6.544692488247093,6.183190833467567,3.4251624310095163,0.6686785951296725,1.9309353105237088,4.107732125368545,4.36193404607278,4.666710617808132,1.9189648488595168,-1.0577804044490895,-3.436864253508876,-6.699664241997559,1.5193800891110398,0.06804480369864252,1.452409415792655,0.7776386306531758,0.4623881216106507,-1.0262393645755166,-2.211378589094973,-1.0300173973406908,1.8457148146683304,0.6620427405222735,0.39629816465667095,-0.5432470384567704,-2.3264106891139087,-1.0577804044490895,-0.9532677652374716,-2.1990084671543237,54.09237520515492,43.76602616861394,89.65709199100631,24.37463829532184,66.44387195643056,8.645406944900985,28.95300943175191,82.80738042286623,67.70861136188229,9.419961374617763,92.82049684087644,0.0,40.15993477162535,12.321045062622796,86.02997077729475,55.09347071940429,68.17353559563273,42.88792380045253,77.39020177132878,28.30893251458436,71.08986368611644,14.621889180635106,19.919255948056946,75.6631043855856,72.8025607854463,20.290857628067066,77.78775959302683,15.734558237502961,25.768973002632986,26.71200683161512,70.83521875145554,54.29060818804384,0
