p1,p2,p3,p4,p5,p6,p7,p8,rsi,rsi1,rsi2,rsi3,rsi4,rsi5,rsi6,rsi7,sto,sto1,sto2,sto3,sto4,sto5,sto6,sto7,macd,macd1,macd2,macd3,macd4,macd5,macd6,macd7,macdl,macd1l,macd2l,macd3l,macd4l,macd5l,macd6l,macd7l,macds,macd1s,macd2s,macd3s,macd4s,macd5s,macd6s,macd7s,stol,sto1l,sto2l,sto3l,sto4l,sto5l,sto6l,sto7l,stos,sto1s,sto2s,sto3s,sto4s,sto5s,sto6s,sto7s,Pred
6628.68125,6637.767083333333,6614.43125,6626.322916666667,6640.697916666667,6627.200416666667,6635.610833333333,6644.544285714285,56.59713017815892,56.81220865063285,44.605132488011975,51.678203861291564,56.01637050762239,48.95657087768603,52.596400061410364,56.08404068793158,7.707862000845501,-14.260712416314652,5.461691817307361,6.087143092897328,-12.739949336799214,13.770606667113169,2.896059999553573,-3.5360092979807627,4.931580657211056,4.459061759309557,-1.153848858905686,-0.5676830772303222,2.214533416060162,-0.7895697791791341,0.0992333636057547,1.0002615142412603,-3.231386906389313,4.188298550212646,0.6666880514577921,-1.3145162322944088,3.8268064980176555,1.4855286553109484,1.7955755869588756,3.4264661916529024,-8.16296756360037,-0.2707632090969115,1.820536910363478,-0.7468331550640867,1.6122730819574935,2.2750984344900824,1.696342223353121,2.426204677411642,96.69593058090547,29.532817456131678,9.97920936585294,78.0541190031815,39.19320612202121,40.577469609540415,59.062393154346125,74.2016468790414,88.98806858005997,43.79352987244633,4.517517548545579,71.96697591028418,51.93315545882042,26.806862942427248,56.166333154792554,77.73765617702216,0
